review_id,text,entities
,"i find alinea a tough restaurant to review. my experience there was a mixture of revelation and disappointment, but i am giving it a reluctant five stars because overall it was a very memorable experience. alinea is a bucket list restaurant. a trip down alice's rabbit hole. it is expensive very expensive and difficult to get a reservation. upon being seated we were served an amuse bouche, in the form of a little clay pot filled with frozen snow of some kind, fish roe, and some edible flowers and herbs. was it delicious? not really, but it was interesting. i will not go over every course in detail. some were very delicious, some were slightly disappointing. there were some theatrical surprises that were definitely brilliant, like when liquid nitrogen is poured over the centrepiece of oranges and you are completely engulfed in a fog of citrusy smoke while eating some orangeshaped bites on a glowing plate, filled with an intense cloveflavoured liqueur. it is an almost overwhelmingly intense sensory experience that is beyond simple categories like delicious. i am not sure if it was delicious. it was intense, nostalgic and... what is the right word? beautiful. some of the dishes presented flavours i had never experienced before. i could almost feel my brain creating new neural pathways as it tried to grapple with them. i even had vivid flavour flashbacks the next day something i have never experienced before the memory of redolent juniper smoke, the rich umami of bouillabaisse with it is reconstituted langoustine noodle. if i could do it all over again i would have skipped the wine pairings and gone for more courses. the wine was good, but was actually overkill for the small courses a full glass with every course. i sometimes felt rushed to finish the wine before the next course arrived and felt a bit tipsy by the end of the meal. then of course there is the edible helium balloon . it is hard to give a meal that ends with an edible balloon less than five stars, even though there were some bumps and disappointments along the way.","[(378, 390, 'FOOD'), (463, 471, 'FOOD'), (482, 506, 'FOOD'), (794, 801, 'FOOD'), (940, 962, 'FOOD'), (1483, 1496, 'FOOD'), (1522, 1540, 'FOOD'), (1900, 1907, 'FOOD'), (1961, 1968, 'FOOD')]"
,"well worth the wait and hype! get on the waiting list via yelp before arriving. normal lunch wait for two is . hrs! ok with that out of the way, the bf and i came here for lunch. on our way over we joined the wait list via yelp, wait time? hr minutes, holy... took us minutes to get there, squeezed past the crowds to check in, and the hostess told us they will text when ready. luckily, you have the beautiful millennium park across the street to sight see, play tourist, work up an appetite, and kill time. text came in which gave me minutes to get to the front. little did they know, i was already there. lol checked in once again and stood there waiting to be seated more parties ahead but all got seated quickly. service is fast, there are many servers, bus boys, and hostess. workers are very efficient and good at their job, which keeps the patrons flowing. now to the juicy part, the food corned beef hash skillet stars! the corned beef is homemade. comes with hash browns or fruit, toast or pancakes but sub with the berry bliss waffle but well worth it bc a seperate waffle order will cost you . the corned beef hash was so deliciously flavored, tender, minced, and yet still had a little crunch factor from the mixed in hash. berry bliss waffle + stars, this dish beats most waffles i have ever eaten. i was very full after finishing my benedicts, but knew i needed to try this beautiful waffle. i ended up eating half the waffle and wanted to order more regardless of how full i was. my boyfriend talked some sense into me and i sadly agreed. . florence benedict stars, loaded with spinach and bacon bites, topped with a perfectly poached egg, and dressed with a very nice, creamy hollandaise sauce with a hint of lemon. double espressostrong and flavorful orange juice freshly squeezed!","[(897, 921, 'FOOD'), (933, 944, 'FOOD'), (969, 980, 'FOOD'), (984, 989, 'FOOD'), (991, 996, 'FOOD'), (1000, 1008, 'FOOD'), (1026, 1044, 'FOOD'), (1077, 1083, 'FOOD'), (1110, 1121, 'FOOD'), (1110, 1126, 'FOOD'), (1231, 1235, 'FOOD'), (1237, 1255, 'FOOD'), (1286, 1293, 'FOOD'), (1348, 1357, 'FOOD'), (1399, 1405, 'FOOD'), (1434, 1440, 'FOOD'), (1557, 1574, 'FOOD'), (1594, 1601, 'FOOD'), (1606, 1617, 'FOOD'), (1643, 1654, 'FOOD'), (1693, 1710, 'FOOD'), (1726, 1731, 'FOOD'), (1733, 1748, 'FOOD'), (1769, 1781, 'FOOD')]"
784,this place has really good pancakes! it was very light and fluffy. the other brunch items were alright. we ordered the florence benedict and the butcher block skillet but nothing stood out. waited for about an hour so we walked around millennium park.,"[(27, 35, 'FOOD'), (119, 136, 'FOOD'), (145, 166, 'FOOD')]"
,"we went here for my boyfriends birthday. the place inside is like an oldies restaurant, and i loved it my boyfriend had steak since that is what they are known for, i cannot remember now which one he had, but let me tell you it was good. very good, and cut to perfection with a side of brocoli, the plate was so big, he could barely finish it. i ordered the alaskan king crab which i am happy i did. they were huge and so delish i had a side of potatoes and we were stuffed. of course we had to get desert, it was my bf bday. so we ordered the layer chocolate cake with vanilla icecream, all which again delish the cake was huge with this tiny candle on top the service was great, the drink was good. the prices are high, but it is one of those places you just have to try.","[(120, 125, 'FOOD'), (286, 293, 'FOOD'), (358, 375, 'FOOD'), (445, 453, 'FOOD'), (544, 564, 'FOOD'), (570, 586, 'FOOD'), (615, 619, 'FOOD')]"
2705,"overpriced. there were of us. three ordered entrees one of which was a burrito . one did not eat. one had an appetizer. we had about drinks for the table. the total came to . i put in for two dos equis lager, a coconut shrimp appetizer and a shot of cheap tequila. the food is unremarkable mexican fare. average at best. left feeling as though we would been had. everyone was disappointed. not going back.","[(71, 78, 'FOOD'), (192, 207, 'FOOD'), (211, 225, 'FOOD'), (256, 263, 'FOOD')]"
,"had the corned beef sandwich. it was pretty good, just a little dry compared to other corned beef i've had.was not prepared for the prices. wanted to try the brisket but a sandwich with no sides is pretty expensive, so me and my bf just split. the sandwiches are big, i do not think i would be able to eat one by itself. you can get a half sandwich with a side soup or salad , but its about the same price as a whole sandwich, so not really a good value in my opinion.environment was pretty cool, but definitely an odd system for ordering. do not lose your ticket. i think next time i would do waiter service just to avoid the cramped order line.overall, i definitely thinks it is worth trying but just know what to expect.","[(8, 28, 'FOOD'), (86, 97, 'FOOD'), (158, 165, 'FOOD'), (172, 180, 'FOOD'), (248, 258, 'FOOD'), (340, 348, 'FOOD'), (361, 365, 'FOOD'), (369, 374, 'FOOD'), (417, 425, 'FOOD')]"
300,"oh, san tung. i'm sad that this place was over hyped and underwhelming. we came around dinnertime, and luckily there was not a wait. we ordered the famous dry fried chicken, along with the black bean sauce noodles and shrimp and leek dumplings . the black bean sauce noodles were served with slices of beef, shrimp and calamari, and lacked some flavor. i felt like i was eating just flour with the dumplings . last, the dry fried chicken. sure, it was crispy and sticky and gooey, but lacked major flavor. compared to bonchon wings, the flavor here is lacking. but to each their own.","[(155, 172, 'FOOD'), (189, 213, 'FOOD'), (218, 243, 'FOOD'), (250, 274, 'FOOD'), (292, 307, 'FOOD'), (308, 314, 'FOOD'), (319, 327, 'FOOD'), (398, 407, 'FOOD'), (420, 437, 'FOOD'), (518, 531, 'FOOD')]"
286,"delicious. worth it. must try! my gosh, this place hands down has the best chinese food ever. i thought korea's chinese food was hella good but dang, san tung definitely raises the bar. going in i had high expectations because my brother would not stop raving about this place and let me tell you, this restaurant did not disappoint. black bean noodle noodles were perfectly cooked, sauce was so flavorful and i loved how there was no pork! chicken wings wow so amazing lol puts all the other wing places to shame. so sweet and savory with a good amount of meat on each piece of wing. i am going to crave these for sure. shrimp and leek dumplings so simple, yet so good! only thing is i wish they had put more shrimp inside. please open a restaurant in socal!! i will be your # customer lol","[(334, 359, 'FOOD'), (435, 439, 'FOOD'), (441, 454, 'FOOD'), (621, 646, 'FOOD')]"
297,"my friend and i arrived at san tung on july about minutes before it opened. we opted to pay for meter parking since parking is scarce in sf. waiting in line in the cold, i was stoked to ry the famous wings and a few other recommended dishes thanks fellow yelpers. right at am, the doors opened and a full house was seated within minutes. protip come within that first wave of customers to avoid the wait. we ordered the following dishes based on popular reviews dry fried chicken these were supposed to be one of the best wings i will have in my life. i thought they were just slightly above average. maybe the hype was overbuilt for these wings some friends will load a carryon bag with wings to bring back to socal for friends as a souvenir gift from their travels mins north in a plane lol i thought they were just standard wings dressed in an asian sauce. what is so special about that t least the wings were not dry i suppose. shrimp and leek dumplings these came out cold in the middle as if they froze them and did not defrost the dumplings before cooking them. not a fan but props to them for not making the dumpling she will to doughy. black bean paste noodles drenched in black bean paste, i was not sure what i was eating aside from the sauce. wow i must be one of few who have such a bad experience there. i was so disappointed in the quality of the food but i will definitely give this place another try.","[(200, 205, 'FOOD'), (462, 479, 'FOOD'), (522, 527, 'FOOD'), (640, 645, 'FOOD'), (688, 693, 'FOOD'), (827, 832, 'FOOD'), (902, 907, 'FOOD'), (932, 957, 'FOOD'), (1038, 1047, 'FOOD'), (1116, 1124, 'FOOD'), (1145, 1169, 'FOOD')]"
,great food. lobster was fresh. i highly recommend! had the lobster roll and clam chowder and both were amazing!!,"[(12, 19, 'FOOD'), (59, 66, 'FOOD'), (59, 71, 'FOOD'), (76, 88, 'FOOD')]"
287,"san tung was extremely popular when i lived here about years ago and i am happy to report it is still as popular as ever. i came about mins before closing and i was afraid i would be at the tail end of service. little did i know, there is still a line! they are so packed all the time. the original dry fried chicken wings are as amazing as what everyone else has said. crunchy yet so much sauce and flavor. every bite is heavenly. i also ordered the shrimp and leek dumplings . i was a little disappointed in it to be honest. i almost thought they gave me the wrong order because i did not see any shrimp ! there was probably leek shrimp ratio. the dumplings were not terrible, just not what i had wanted.","[(299, 322, 'FOOD'), (451, 476, 'FOOD'), (599, 605, 'FOOD'), (632, 638, 'FOOD'), (650, 659, 'FOOD')]"
283,"i've been meaning to come here because all my sf friends recommend it all the time, so when i got the chance to go during a work trip to norcal, i had to do it. totally worth the hype food was amazing, holeinthewall authentic chinese restaurant! the two locations are right next to each other but my friends and i went to the og location. parking is difficult, but that is expected in the area. line was long which was also expected for dinner at pm on a monday night. we waited about mins for a group of . there were different kinds of people dining there from big families to couples, the food was enjoyed by people of all backgrounds. we ordered chicken wings sooooo amazing sweet, spicy, tangy goodness shrimp and leek dumplings house wonton soup sauteed string beans really tasty! black bean sauce noodles everything was amazing and i could tell all those dishes were favorites because every table pretty much had the same dishes as mentioned above overall, i'm so glad i finally got to try this place, and will try to come again soon","[(649, 662, 'FOOD'), (707, 732, 'FOOD'), (733, 750, 'FOOD'), (751, 771, 'FOOD'), (786, 810, 'FOOD')]"
,"there is usually a long line at this place, but we got lucky and the wait time was not any longer than minutes to get our food and seated. i know this is a barbecue joint, but my favorite thing on their menu is not their ribs, or their briskets, or the pulled pork , it is their macaroni and cheese! they are so good, they were my two sides with the order. the ribs were good, just a bit on the dry side for me. briskets were good also. i did not like the sauces that came with the ribs, so i used tabasco sauce instead. they are a bit on the pricey side. i had the brisket platter, comes with coleslaw and sides. i also added of a slab. total was . i am not much of a ribs person, so i will be back next year, or when i am craving mac and cheese.","[(156, 164, 'FOOD'), (221, 225, 'FOOD'), (236, 244, 'FOOD'), (253, 264, 'FOOD'), (279, 298, 'FOOD'), (361, 365, 'FOOD'), (412, 420, 'FOOD'), (482, 486, 'FOOD'), (498, 511, 'FOOD'), (566, 581, 'FOOD'), (594, 602, 'FOOD'), (632, 636, 'FOOD'), (669, 673, 'FOOD'), (732, 746, 'FOOD')]"
,"get the new england clam chowder . we got the bowl sampler new england clam chowder smoked salmon chowder market chowder crab, lobster, corn crab & oyster of the , we loved the new england clam chowder . the one we liked the least was the smoked salmon. i tried the new england clam chowder last and wow it blew the other out of the water. no wonder these guys have so many awards. we went around lunchtime but got lucky as the line was short. even then, the line moved pretty quickly. our bowl sampler came with slices of sourdough which was really just perfect for us. something about watching people order the chowder in a bread bowl and then proceed to discard the bread bowl when they are done just hurts. disclaimer, the bowls are pretty small. they have the bowl sampler as well. be sure to obey the table rules. and also look for the mat on the ground that says to keep clear. you will be doing everyone a favor.","[(12, 32, 'FOOD'), (63, 83, 'FOOD'), (84, 105, 'FOOD'), (106, 125, 'FOOD'), (127, 134, 'FOOD'), (136, 145, 'FOOD'), (148, 154, 'FOOD'), (181, 201, 'FOOD'), (239, 252, 'FOOD'), (270, 290, 'FOOD'), (523, 532, 'FOOD'), (626, 631, 'FOOD'), (669, 674, 'FOOD')]"
1663,"after a two month renovation, they opened again tonight and were right back on target the panko and almond crusted scallops were great the french onion soup was fantastic the mashed potatoes and filet mignon were so good, i could not even finish. i have some leftovers for tomorrow","[(100, 123, 'FOOD'), (195, 207, 'FOOD')]"
2095,"just under a year ago, i was in nola. i came here expecting to get some of the same creole style cooking. i was not disappointed at all shrimp and chicken jambalaya - . i was worried that this jambalaya would not measure up to my expectations, but i was dead wrong. strong spice from the pepper, hearty portions of shrimp, sausage slices and chicken in a cast-iron skillet cannot go wrong. crispy fried chicken gumbo - . not quite as thick as the gumbo i had back down in nola, but this still had the strong, powerful flavors i remember. the fried chicken was a lovely touch added into the gumbo, not on the side and it is crunchy texture served as a great contrast to the soup . crawfish beignets with red pepper chow chow - . this caught my eye since i had not heard of beignets being done in the savory fashion. it turns out this is quite similar to hush puppies rather than cafe du monde beignets. cauliflower soup with dungeness crab - . creamy, but light - this cauliflower soup was a great starter. would gladly order this again if i'm looking for something that does not have the strong punch of the other dishes. french onion soup lyonnaise - . unfortunately, this was a miss. nothing wrong with the way the dish was cooked, but it just did not resonate with my tastes.","[(136, 142, 'FOOD'), (147, 154, 'FOOD'), (147, 164, 'FOOD'), (315, 321, 'FOOD'), (342, 349, 'FOOD'), (390, 410, 'FOOD'), (403, 410, 'FOOD'), (548, 555, 'FOOD'), (673, 677, 'FOOD'), (680, 723, 'FOOD'), (772, 780, 'FOOD'), (892, 900, 'FOOD'), (914, 918, 'FOOD'), (924, 938, 'FOOD'), (968, 984, 'FOOD'), (980, 984, 'FOOD'), (1122, 1139, 'FOOD'), (1135, 1139, 'FOOD')]"
2195,"it does not get better for mexican in the financial district than mad dog and beans. just the chips and guacamole is a pretty good meal. of course you need a margarita to quench your thirst. it is what you expect for prices. they are not too bad though.i had the classic margarita. it is about at happy hour. that is not too bad, and it was a large one. for the food i just had the salsa trio, which was enough since i recently ate. this includes pico de gallo, roasted tomato salsa, and salsa verde. it is about , which is higher than it should be for just salsa, though it tasted much better than typical. it was fresh. this did not taste like it came from a bottle, and the roasted tomato salsa and salsa verde both were mildly spicy.it has a good fun atmosphere. it is not too crazy and people are chill. this is one of many mexican restaurants around stone street, and it may be the best of them.","[(94, 99, 'FOOD'), (104, 113, 'FOOD'), (158, 167, 'FOOD'), (271, 280, 'FOOD'), (382, 392, 'FOOD'), (447, 460, 'FOOD'), (462, 482, 'FOOD'), (488, 499, 'FOOD'), (558, 563, 'FOOD'), (677, 697, 'FOOD'), (702, 713, 'FOOD')]"
,"i knew the moment i glanced into the dining room and saw the frumpy, fat midwestern clientele i would made a mistake. no matter. my suspicions were confirmed upon my first bite of the wedge salad. i do not know how this is possible but they managed to take a foolproof salad and turn into a bitter rubbery garbage heap. the lettuce was tough and bitter, the bacon were so incinerated as to be tasteless, the the tomatoes were watery like a bad taco bell garni, and the blue cheese was was overpoweringly astringent and sharp, so much so that it burned my gum line. the salad was accompanied by some cold parbaked bread rolls and some oversalted butter. the delmonicos streak was truly demonic a huge mass of yellowed fat and membranes. this was priced at dollars. i've never had such a fatty, overpriced cut of meat at a place purporting to be a steakhouse. truly terrible. the side order of mushrooms were rubbery and overwhelmed by a seasoning that tasted like it been lifted from the stoeffers stuffing mix. the local greens with garlic and lemon were drowned in lemon juice, rendering them indelible. my brother's chicken a la keene tasted like a delta airlines entree from the 's. needless to say we skipped dessert. come here if you enjoy a good tourist trap and want to spend + dollars per person for poorquality food in a stuffy, dated environment. the servers were at least attentive. our waiter insisted we doggybag our sides, huffily proclaiming them delicious!","[(184, 195, 'FOOD'), (269, 274, 'FOOD'), (324, 331, 'FOOD'), (412, 420, 'FOOD'), (469, 480, 'FOOD'), (569, 574, 'FOOD'), (613, 624, 'FOOD'), (634, 651, 'FOOD'), (811, 815, 'FOOD'), (892, 901, 'FOOD'), (1015, 1049, 'FOOD'), (1118, 1136, 'FOOD')]"
,"this place is super popular. i went at lunchtime on the weekend and there were two lines out the door. it took at least minutes to get to order. i went with the chowder sampler - seafood bisque , new england clam chowder, market chowder crab, lobster, and sweet corn, and seared scallop chowder. for for oz., it is quite a hefty price to pay. so, i would hope that it was some stellar chowder. well, it was good chowder, but not the best i've ever had. the seafood bisque did not have enough seafood taste in it. the market chowder, seared scallop chowder, and new england chowder all tasted pretty much the same. if it were not for the different meats in them, i would not be able to tell the difference to what i was eating. ultimately, in my opinion, it is overhyped but, if you are crazy about chowder, then give it a try.","[(161, 168, 'FOOD'), (179, 193, 'FOOD'), (200, 220, 'FOOD'), (213, 220, 'FOOD'), (222, 236, 'FOOD'), (229, 236, 'FOOD'), (237, 241, 'FOOD'), (243, 250, 'FOOD'), (256, 266, 'FOOD'), (272, 294, 'FOOD'), (287, 294, 'FOOD'), (385, 392, 'FOOD'), (412, 419, 'FOOD'), (457, 471, 'FOOD'), (524, 531, 'FOOD'), (533, 555, 'FOOD'), (548, 555, 'FOOD'), (561, 580, 'FOOD'), (573, 580, 'FOOD'), (798, 805, 'FOOD')]"
,"amazing french toast and gumbo toulouse has friendly service, and they were very accommodating even though we did not have a reservation. i tried the cured pork cheeks hash, which was pretty small and salty. i was underwhelmed by the dish that was raved about as the best thing i ever ate. however, i loved the crispy fried chicken gumbo the chicken was spicy, but paired very well with the gumbo. it was perfectly crispy and filling if you are craving sweets, definitely try the creme caramel french toast or try it even if you are not craving sweets the bread is so fluffy and eggy, and the sauce is bomb. my sister even ventured to say that it was the best french toast she is ever had. our plate was gone in minutes, leaving our tummies very happy. unlike the other places on queen anne, toulouse has a line that goes out the door, and it is well worth the wait they gave me a great pot of french press coffee to kickstart my day in seattle, and ended our brunch with fantastic french toast and doughy beignets","[(8, 20, 'FOOD'), (150, 172, 'FOOD'), (156, 160, 'FOOD'), (318, 331, 'FOOD'), (342, 349, 'FOOD'), (480, 506, 'FOOD'), (494, 506, 'FOOD'), (556, 561, 'FOOD'), (660, 672, 'FOOD'), (894, 913, 'FOOD'), (907, 913, 'FOOD'), (982, 994, 'FOOD')]"
281,"this place is always busy and take out takes forever. but their food is so good that i still come back. their chicken wings is a must get. we also ordered the hot and sour soup, shrimp and leek dumplings , beef fried rice, sauteed string beans and the black bean noodles. there was only of eating and had plenty of leftovers but it was just as good the next day for lunch!","[(110, 123, 'FOOD'), (159, 176, 'FOOD'), (178, 203, 'FOOD'), (206, 221, 'FOOD'), (223, 243, 'FOOD'), (252, 270, 'FOOD')]"
292,"wanted to check out the hype here. ordered what seemed to be the most popular items dry fried chicken wings, shrimp and leek dumplings , and black bean sauce noodles. we ordered everything to go, minutes for a to go order so make sure you call ahead. we had to try calling several times as the first two times the answering machine picked up. the dry fried chicken wings were good, tasted like the korean wings. the shrimp and leek dumplings were tasty even without any dipping sauce. the black bean sauce noodles were okay, a little bland. all in all, decent place. would not go out of my way to eat here but if your in the area, it is worth a try.","[(84, 107, 'FOOD'), (109, 134, 'FOOD'), (141, 165, 'FOOD'), (347, 370, 'FOOD'), (416, 441, 'FOOD'), (489, 513, 'FOOD')]"
289,"i've been dining at san tung probably a decade. the dry fried chicken wings are a dream come true. worth writing your name on the dry erase board and waiting in the wind. i also enjoy the green beans and shrimp and leek dumplings . service is efficient and quick. prices are reasonable. highly recommend if you like chicken wings, so good!","[(52, 75, 'FOOD'), (188, 199, 'FOOD'), (204, 229, 'FOOD'), (316, 329, 'FOOD')]"
985,"finally tried this place and it was very very good. i did my best to finish the milk braised pork shoulder and octopus with fingering potatoes and salsa verde. so delicious, no regrets!!","[(80, 106, 'FOOD'), (111, 118, 'FOOD'), (124, 142, 'FOOD'), (147, 158, 'FOOD')]"
,"strolling down michigan avenue, i saw the purple pig from across the street and recalled having saved it in my yelp bookmarks. within minutes, we crossed over and got the last two seats at the bar for a late lunch. we ordered + grilled broccoli with roasted garlic and toasted breadcrumbs in an anchovy vinaigrette + ricotta gnocchi with spring onion pesto, peas, and fava beans in a neck bone gravy + milk braised berkshire shoulder with mashed potatoes and puffed farro the broccoli and ricotta gnocchi were fantastic. my favorite was definitely the gnocchi. i especially liked the anchovy vinaigrette and neck bone gravy that accompanied the respective dishes wonderful sauces! the shoulder was unfortunately a bit dry and the puffed farro was not cooked all the way, so that was a bit disappointing. we lamented later that we should have ordered the bone marrow. the dishes overall have great flavor, although the menu feels like it is doing a lot. everything from cheeses to panini to crispy pig's ears, pork tongue, housecured sardines, grilled octopus, blade steak, and turkey leg confit . this is a super, super popular restaurant. we were lucky to get seats without reservations. the space is extremely tight, so be prepared if you are claustrophobic. i was shoulder to shoulder with my bf and a nice stranger. still, well worth a visit if you are in chitown and like the shareable tapas concept among close friends.","[(228, 244, 'FOOD'), (250, 264, 'FOOD'), (269, 288, 'FOOD'), (295, 314, 'FOOD'), (317, 332, 'FOOD'), (338, 356, 'FOOD'), (358, 362, 'FOOD'), (368, 378, 'FOOD'), (384, 399, 'FOOD'), (402, 433, 'FOOD'), (439, 454, 'FOOD'), (459, 471, 'FOOD'), (476, 484, 'FOOD'), (489, 504, 'FOOD'), (552, 559, 'FOOD'), (584, 603, 'FOOD'), (608, 623, 'FOOD'), (673, 679, 'FOOD'), (730, 742, 'FOOD'), (854, 865, 'FOOD'), (969, 976, 'FOOD'), (980, 986, 'FOOD'), (990, 1007, 'FOOD'), (1009, 1020, 'FOOD'), (1022, 1041, 'FOOD'), (1043, 1058, 'FOOD'), (1060, 1071, 'FOOD'), (1077, 1094, 'FOOD')]"
,"just wow. this was one epic meal, and at a very reasonable price. my friend and i ordered plates, plus two desserts. the final bill was far less than expected. the food blew me away. the flavor profiles and design were stunning. arctic char, pig face , and lamb ribs were the stars, but every plate of food makes you savor every single bite. it is that good. this meal was one for the ages. service was impeccable, and the atmosphere was very welcoming. i cannot properly put into words how much i enjoyed this meal. i cannot wait to return, when i go back to chicago.","[(229, 240, 'FOOD'), (242, 250, 'FOOD'), (257, 266, 'FOOD')]"
,"came across this place on yelp and saw it had many reviews and the name was pretty cute so we decided to come for dinner. our friend said this place was good but quite pricey but we still wanted to give it a try. there were plenty of seating outside and inside. so we chose to sit inside. we decided to order the roasted bone marrow , cavatelli pasta , milk braised pork shoulder , and selection of the brigante al tartufo cheese platter . the roasted bone marrow was probably the best dish that we ordered. it was recommended by our friend and definitely enjoyed it. it came with some baguettes and arugula. the pasta was probably the most unexpected dish. it was basically ravioli wrapped with a goat cheese filling. the goat cheese was overpowering and extremely creamy. it was definitely one of the worst dish that we had. the pork shoulder also took forever to come out. we were done with our dishes and the pork shoulder was still not out yet. the pork was alright. it was a bit dried but paired with the mashed potatoes, it was manageable. lastly, the cheese platter was great! the cheese was light and refreshing. it came with some cracker bites and jelly. the combination was to die for! overall, i would recommend the bone marrow and the cheese platter. the pasta was the worst dish we had. and the pork shoulder was just alright. we were looking forward to our experience here and it just did not meet our expectations. our waiter also was not very nice. he seemed too cool to answer our questions and seemed to smirk a lot when taking our order.","[(313, 332, 'FOOD'), (335, 350, 'FOOD'), (353, 379, 'FOOD'), (403, 437, 'FOOD'), (444, 463, 'FOOD'), (586, 595, 'FOOD'), (600, 607, 'FOOD'), (613, 618, 'FOOD'), (675, 682, 'FOOD'), (698, 709, 'FOOD'), (723, 734, 'FOOD'), (831, 844, 'FOOD'), (913, 926, 'FOOD'), (954, 958, 'FOOD'), (1011, 1026, 'FOOD'), (1059, 1073, 'FOOD'), (1089, 1095, 'FOOD'), (1140, 1153, 'FOOD'), (1158, 1163, 'FOOD'), (1228, 1239, 'FOOD'), (1248, 1262, 'FOOD'), (1268, 1273, 'FOOD'), (1309, 1322, 'FOOD')]"
,"i've been to the met twice - once for happy hour and once for dinner. it was very, very good. between the two times i've been there i've tried the bacon-wrapped tenderloin skewers, dungeness & alaskan king crab cakes, prime teriyaki tenderloin bites, blackened prime rib , and filet mignon. both the bacon-wrapped tenderloin skewers and prime teriyaki tenderloin bites were incredibly good, very tender, and packed full of flavor. the bacon was crispy and fatty and added really nice flavor to the steak. it was borderline too much of a good thing, but i'm not complaining. the teriyaki sauce on medallions had a nice sweet and saltiness - teriyakisteak is one of my favorite meat combos and this is up there with the best of that pairing i've had. the crab cakes are really good. you get a lot of grab and a nice mix of large chunks of crab and thinner pieces. there is good moisture on the inside and a nice crispiness on the outside. it is really good by itself, with a little lemon or the slaw and sweet sauce. definitely check out if you like crab cakes. the filet mignon was unnecessarily tender - in a great way - i feel like you could cut through it with a butter knife. it was a perfect medium rare, had a good charcrust - great seasoning. it was probably the best filet that i've tried. really good. the blackened prime rib - not my favorite. the meat was very tender, it was cooked perfectly, but i found the seasoning to be just too overpowering. the salt content on the rub was a little too much for what i like - and i usually season my steaks very well. the meat was melt-in-your-mouth tender, bu tender but the crust kept me from loving it. good flavor, just too much of it and a little too heavy-handed with the salt. i probably would not order this specific style of prime rib again. beyond the food - the service was great. the servers are really friendly. the bar staff has some pretty good stories. what is really cool about the met is it is history. while daniel's has a great view of south lake union which i love, when you walk into the met you immediately feel like you have teleported to an old-school steakhouse because you have and you see the rich history on the walls with all the celebrities who have eaten there. daniel's has something similar, but it is not nearly as expansive as the met. food aside, it is awesome experience to eat there because of the history alone. if you have the money, want to spend it and want steak - go here. i feel like it is at the top of the pyramid for just-try steakhouses in seattle. it is the perfect combination of great food and rich history.","[(147, 179, 'FOOD'), (181, 216, 'FOOD'), (218, 249, 'FOOD'), (251, 270, 'FOOD'), (277, 289, 'FOOD'), (300, 332, 'FOOD'), (337, 368, 'FOOD'), (435, 440, 'FOOD'), (498, 503, 'FOOD'), (578, 592, 'FOOD'), (640, 653, 'FOOD'), (676, 680, 'FOOD'), (753, 763, 'FOOD'), (837, 841, 'FOOD'), (980, 985, 'FOOD'), (993, 997, 'FOOD'), (1048, 1058, 'FOOD'), (1064, 1076, 'FOOD'), (1314, 1333, 'FOOD'), (1357, 1361, 'FOOD'), (1551, 1556, 'FOOD'), (1573, 1577, 'FOOD'), (1785, 1794, 'FOOD'), (2452, 2457, 'FOOD')]"
,throwback to vacay time in chicago when i had a ball at this famous tapas bar! they say food must please all your senses! and these delicacies sure did! we started off with this lovely rose sangria paired with fried deviled eggs served with arugula and caper berries! followed by striped bass with fig wrapped in pasta and served with a drizzling of the freshest olive oil i have ever tasted! the highlight of the dinner was definitely the turkey leg confit served with crispy lentils and potatoes the meat was outstandingly tender and juicy! we had the caramel panna cotta for dessert which was a disappointment compared to the main course. tapas bars have become my thing lately and these pictures should tell you why do try out this place if you end up visiting chicago! ezeechef ezeetraveltimes chicago restaurantreview,"[(185, 197, 'FOOD'), (210, 228, 'FOOD'), (241, 248, 'FOOD'), (253, 266, 'FOOD'), (280, 301, 'FOOD'), (313, 318, 'FOOD'), (363, 372, 'FOOD'), (440, 457, 'FOOD'), (470, 484, 'FOOD'), (489, 497, 'FOOD'), (554, 573, 'FOOD')]"
302,"after reading the reviews, i was expecting a very long wait for lunch. however, when i got there around pm on a friday, i only had to wait a couple minutes before i was seated! the whole restaurant was packed, but the workers were very efficient in cleaning tables and seating the next people on the waitlist. my table got the original dry fried chicken wings , black bean sauce noodles, and potstickers. we came in very hungry, but only ended up finishing the chicken wings and a few potstickers. i personally did not think the noodles and potstickers were anything special, but the fried chicken is something else. i had heard great things about it, and it did not disappoint! i loved the flavor of the sightly spicy coating, and the crunchiness of the skin with the tenderness inside. i would definitely come by again to order more of those!","[(336, 359, 'FOOD'), (362, 386, 'FOOD'), (392, 403, 'FOOD'), (461, 474, 'FOOD'), (485, 496, 'FOOD'), (529, 536, 'FOOD'), (541, 552, 'FOOD'), (584, 597, 'FOOD')]"
