review_id,business_id,entities,sentence,len
1513,1130,"[('vanilla celery mousse', 57, 78)]",the most expensive pbr you will ever have   molasses and vanilla celery mousse,1
1513,1130,"[('rhubarb', 4, 11), ('rose wine', 46, 55), ('syrah  ', 66, 73), ('braised wood ear mushroom', 73, 98), ('pig ear', 104, 111), ('smoked pear  ', 125, 138), ('potato', 142, 148), ('potato', 154, 160)]",raw rhubarb shaved on top  la bastide blanche rose wine  jamsheed syrah  braised wood ear mushroom with pig ear and cubes of smoked pear  hot potato cold potato,8
1513,1130,[],this is a signature alinea dish,0
1513,1130,[],it is served in a handcrafted wax dish,0
1513,1130,"[('potato soup', 51, 62)]","you pull a pin to release a hot potato into a cold potato soup, and then you shoot the final product",1
1513,1130,"[(' truffle', 11, 19), ('foie gras dumpling congee', 24, 49), ('shiso leaf dumpling', 55, 74), ('black truffle ravioli', 76, 97), ('strawberry disguised', 109, 129)]",delicious!  truffle and foie gras dumpling congee with shiso leaf dumpling  black truffle ravioli explosion  strawberry disguised as a watermelon,5
1513,1130,"[('juice', 41, 46), ('strawberry', 62, 72)]","to make this, the kitchen compressed the juice of hundreds of strawberry into a watermelonlooking cube",2
1513,1130,"[('powdered strawberry', 27, 46), ('wine', 105, 109), ('bubble', 118, 124), ('noodles', 129, 136), ('blueberries', 149, 160), ('green apple', 184, 195)]","they then paired this with powdered strawberry, along with yuzu and avocado frozen powder  yummy dessert wine  frozen bubble gum noodles on a bed of blueberries of different textures  green apple taffy balloon inflated with helium",6
1513,1130,[],"we inhaled the helium and all pretended we were alvin and the chipmunks, before finishing off the taffy",0
1513,1130,"[('video', 7, 12)]",here's video of that youtube,1
1513,1130,[],"comwatch?v=dglÄ  finally, came the grand finale",0
1513,1130,"[('freeze dried hazelnut', 87, 108), ('violet sauce', 110, 122)]","alinea's famous tabletop dessert that is prepared directly on the table, and made with freeze dried hazelnut, violet sauce, and meringue",2
1513,1130,[],we were lucky enough to have chef grant achatz himself prepare this final course for us,0
1513,1130,[],magic,0
1513,1130,"[('video', 7, 12)]",here's video of that amazing experience youtube,1
1513,1130,[],comwatch?v=gxjmÄ,0
1515,1130,[],overdue review i love alinea,0
1515,1130,[],yes it was expensive,0
1515,1130,[],,0
1515,1130,[],,0
1515,1130,[],"very expensive, but i am glad i got the chance to try it",0
1515,1130,[],"i loved the dining experience, and of course the food",0
1515,1130,[],i believe some of the items on the menu rotate,0
1515,1130,[],"so here is what i had in may of  spoiler alert if you do not want to know what i had in case you want to be surprised, then stop reading",0
1515,1130,[],"because even if the menu rotates, some of the items might remain the same",0
1515,1130,"[('potato', 4, 10), ('potato', 16, 22), ('black truffle', 24, 37), ('butter', 39, 45)]","hot potato cold potato, black truffle, butter",4
1515,1130,[],very interesting concept and design,0
1515,1130,"[('butter', 43, 49)]",you have this waxlike spoon that holds the butter,1
1515,1130,"[('potato', 22, 28), ('truffle', 38, 45)]",and then you have the potato with the truffle hanging over it with some sort of contraption that requires a pin,2
1515,1130,"[('potato', 54, 60), ('butter', 94, 100)]","to eat, you pull the pin off the waxed spoon, and the potato will collapse into the puddle of butter",2
1515,1130,[],then you shove the whole thing in your mouth,0
1515,1130,[],i liked it a lot because i felt two temperatures cold potato and warm truffle at once as i engulfed this appetizer,0
1515,1130,"[('salsify branch camouflage', 0, 25)]",salsify branch camouflage,1
1515,1130,[],"for this dish, our waiter pretty much made us forage for our food",0
1515,1130,"[('jerky', 19, 24)]",i was some kind of jerky that was camouflaged inside a wreathelike basket,1
1515,1130,"[('jerky', 72, 77)]","one of my friends actually bit into a twig or rope, thinking it was the jerky",1
1515,1130,[],"this was a fun, interactive course",0
1515,1130,"[('lobster  curry', 0, 14), ('earl grey', 16, 25), ('grapefruit', 27, 37)]","lobster  curry, earl grey, grapefruit",3
1515,1130,[],this meal just looks pretty and tastes good too,0
1515,1130,[],this dish was totally deconstructed to those ingredients i basically listed,0
1515,1130,"[('lobster', 4, 11)]",the lobster was really fresh,1
1515,1130,"[('sweetbreads orange', 0, 18), ('ginko nut', 20, 29), ('cinnamon chop', 31, 44)]","sweetbreads orange, ginko nut, cinnamon chop sticks",3
1515,1130,[],this was presented in a chinese takeout box,0
1515,1130,"[('sweetbread', 70, 80), ('orange chicken', 85, 99)]","if the waiter did not tell us beforehand, i would totally believe the sweetbread was orange chicken",2
1515,1130,"[('broccoli', 25, 33)]","good job fooling me! ebi broccoli stem, yuzu, sea grape",1
1515,1130,[],this one cleansed my palate,0
1515,1130,"[('wagyu parsnip', 0, 13), ('black trumpet', 15, 28)]","wagyu parsnip, black trumpet, kombu",2
1515,1130,[],at first it looked like just a pile of coals,0
1515,1130,[],the waiter lit it on fire,0
1515,1130,[],"after a couple of minutes, the fire was extinguished and the waiter removed one coal",0
1515,1130,[],"as you guessed, it was another camouflage",0
1515,1130,[],"the wagyu was wrapped in kombu, so it looked like one of those coal bricks",0
1515,1130,[],"we each had a piece of the wagyu, and it was tender and delicious",0
1515,1130,[],this is one of my favorite dishes in alinea,0
1515,1130,"[('lily bulb rambutan', 0, 18), ('caviar', 36, 42)]","lily bulb rambutan, distillation of caviar lime",2
1515,1130,[],another dish that cleansed my palate,0
1515,1130,[],"cold and fresh, i do not know how else to describe it",0
1515,1130,"[('rhubarb celery root', 0, 19), ('celery branch', 21, 34), ('licorice', 36, 44)]","rhubarb celery root, celery branch, licorice",3
1515,1130,[],this was probably my least favorite in alinea,0
1515,1130,[],maybe because i do not like licorice,0
1515,1130,"[('wood ear pig ear', 0, 16), ('black garlic', 26, 38)]","wood ear pig ear, allium, black garlic",2
1515,1130,"[('garlic', 24, 30)]","very savory, and i love garlic",1
1515,1130,"[('black truffle explosion', 11, 34), ('asparagus', 36, 45), ('parmesan', 47, 55)]","thumbs up! black truffle explosion, asparagus, parmesan",3
1515,1130,[],this is just a spoonful,0
1515,1130,[],"but as you put the whole thing in your mouth and bite, there is literally an explosion of flavors in your mouth",0
1515,1130,[],please keep your mouth closed when you bite into this,0
1515,1130,[],this is another one of my favorites,0
1515,1130,[],tied with the wagyu,0
1515,1130,"[('duck foie gras', 0, 14)]","duck foie gras, morel, dragon's breath",1
1515,1130,[],it comes in a vase with a mist steaming out of it,0
1515,1130,[],"probably dried ice, but they call it dragon breath",0
1515,1130,[],pretty cool though,0
1515,1130,"[('foie gras', 18, 27)]",and i love bougie foie gras,1
1515,1130,"[('black walnut', 22, 34), ('rose', 36, 40)]","pistachio mascarpone, black walnut, rose",2
1515,1130,[],this one is ok with me,0
1515,1130,[],"i do not hate it, but i am not in love with it",0
1515,1130,[],i am not that big on pistachio,0
1515,1130,"[('balloon', 0, 7), ('green apple', 16, 27)]","balloon helium, green apple",2
1515,1130,"[('balloon', 4, 11), ('green apple taffy', 23, 40)]",the balloon is made of green apple taffy and it actually floats because of the helium,2
1515,1130,[],"there are  ways of eating it, the fun way and the boring way",0
1515,1130,"[('balloon', 19, 26), ('chew', 32, 36)]","boring way pop the balloon, and chew on the taffy",2
1515,1130,[],"fun way puncture a small hole and breathe in all the helium, then chew on the taffy at the end",0
1515,1130,[],we all did the fun way and sounded like chipmunks,0
1515,1130,"[('milk chocolate', 62, 76), ('violet', 90, 96), ('hazelnut', 98, 106)]","by far the most entertaining course of our dinner hahahahaha! milk chocolate pate sucree, violet, hazelnut",3
1515,1130,[],the grand finale,0
1515,1130,[],the chefs come out for this one and builds this masterpiece for you to eat,0
1515,1130,[],they cleared the table and placed a brand new mat on top of it,0
1515,1130,[],then they started to work it was like they were painting with food,0
1515,1130,[],the hazelnut was very rich,0
1515,1130,[],"each dish was a small portion, but believe me, you will be full at the end of the meal",0
1515,1130,[],i regret not having any pictures in this yelp review,0
1515,1130,[],,0
1515,1130,[],,0
1515,1130,[],,0
1520,1130,[],definitely a once in a lifetime experience! i have been wanting to go to alinea since my last chicago trip back in,0
1520,1130,[],this time i decided to make it happen and planned accordingly,0
1520,1130,[],we had a pm table on wednesday,0
1520,1130,"[('wine', 43, 47)]",tickets for the tasting were  each and the wine pairing was,1
1520,1130,[],all prices were subject to tax and  service charge,0
1520,1130,"[('potato  ', 4, 12), ('potato', 17, 23), ('black truffle', 25, 38), ('butter', 40, 46)]","hot potato  cold potato, black truffle, butter",4
1520,1130,[],was on the best thing i ever ate on the food network,0
1520,1130,"[('potato', 13, 19), ('truffle', 25, 32), ('branch camouflage', 139, 156)]",hot and cold potato with truffle all taken like a shot from a wax cup! wine pairing  champagne guiborat blancs des blancs brut nv salsify  branch camouflage,3
1520,1130,[],an interactive course,0
1520,1130,"[('lobster  curry', 31, 45), ('earl grey', 47, 56), ('grapefruit', 58, 68)]","we got to forage for our food! lobster  curry, earl grey, grapefruit",3
1520,1130,"[('sauces', 15, 21), ('lobster', 50, 57)]",all the lovely sauces paired wonderfully with the lobster,2
1520,1130,"[('jullien', 43, 50), ('sweetbreads  orange', 52, 71), ('ginko nut', 73, 82), ('cinnamon', 84, 92)]","wine pairing  vin de pays de l'herault mas jullien  sweetbreads  orange, ginko nut, cinnamon chopsticks",4
1520,1130,[],this was a play on chinese takeout,0
1520,1130,"[('box', 32, 35), ('plastic bag', 49, 60), ('cinnamon', 66, 74), ('wine', 87, 91)]","this came in a chinese take out box wrapped in a plastic bag with cinnamon chopsticks! wine pairing  vrouvray tendre domaine du viking  ebi  celtuce, yuzu, sea grape",4
1520,1130,"[('wagyu  parsnip', 42, 56), ('black trumpet', 58, 71)]","all on a kombu chip! a great little bite! wagyu  parsnip, black trumpet, kombu",2
1520,1130,[],"this was brought out as a little table decor, then lit on fire",0
1520,1130,"[('parsnip', 30, 37), ('wagyu', 42, 47), ('wine', 49, 53), ('village junnai ginjoshu', 91, 114)]","finally revealed as a charred parsnip and wagyu! wine pairing  sato no homare pride of the village junnai ginjoshu, sudo honke shuzo",4
1520,1130,[],ibarakiken,0
1520,1130,"[('lily bulb', 0, 9), ('caviar', 37, 43)]","lily bulb  rambutan, distillation of caviar lime",2
1520,1130,[],this was our palette cleanser,0
1520,1130,[],i was not a huge fan of this,0
1520,1130,"[('lily', 4, 8)]",the lily bulbs were a little too strong and the serving was a little too much for an intermezzo,1
1520,1130,"[('rhubarb', 0, 7), ('celery root', 9, 20), ('celery branch', 22, 35), ('licorice', 37, 45)]","rhubarb  celery root, celery branch, licorice",4
1520,1130,[],my least favorite course of the night,0
1520,1130,"[('rhubarb', 10, 17)]",there was rhubarb hanging above us the when we sat down which was shaved on top of this dish,1
1520,1130,[],it was too sweet and too strong,0
1520,1130,[],"even though the serving was small, i could not bring myself to finish it",0
1520,1130,"[('rose', 26, 30), ('california  ', 32, 44), ('wood ear  ', 44, 54), ('pig ear', 54, 61), ('garlic', 71, 77)]","wine pairing  matthiasson rose, california  wood ear  pig ear, allium, garlic",5
1520,1130,[],"when they dug up the wagyu from the fire, i was actually expecting pig",0
1520,1130,"[('hermitage cuvee', 42, 57), ('black truffle  explosion', 85, 109), ('asparagus', 111, 120), ('parmesan', 122, 130)]","we finally got some! wine pairing  crozes hermitage cuvee gaby domaine du colombier  black truffle  explosion, asparagus, parmesan",4
1520,1130,[],my favorite dish of the night! i could have eaten several of them they were so good! our server told us this is what the chef served to his investors to convince them to invest in this restaurant,0
1520,1130,"[('duck  ', 32, 38), ('foie gras', 38, 47)]","i understand why they said yes! duck  foie gras, morel, dragon's breath",2
1520,1130,"[('duck', 14, 18), ('duck', 67, 71), ('foie', 91, 95), ('dumplings', 100, 109)]",i love to eat duck! but they kind of scare me aesthetically so the duck vessel holding the foie and dumplings was not my fav,4
1520,1130,[],regardless i did enjoy this dish,0
1520,1130,"[('valle', 39, 44), ('black walnut', 78, 90), ('rose', 92, 96)]","wine pairing  ricardo esponoza antiyal valle de maipo  pistachio  mascarpone, black walnut, rose",3
1520,1130,[],i did not really care for this dessert,0
1520,1130,[],there was a salty element in the ice cream that just ruined the whole dish for me,0
1520,1130,"[('balloon  helium', 64, 79), ('green apple', 81, 92)]","wine pairing  chateau tirecul la graviere les pins monbazillac  balloon  helium, green apple",2
1520,1130,"[('balloon', 86, 93), ('string', 98, 104), ('milk chocolate', 106, 120), ('violet', 135, 141), ('hazelnut', 143, 151)]","such a fun course! you suck out all the helium, talk like a chipmunk and then eat the balloon and string! milk chocolate  pate sucree, violet, hazelnut",5
1520,1130,[],"i cannot even describe how awesome it was to watch them make this dessert! this is definitely a treat! wine pairing  maculan torcolato breganze  i was kind of hesitant about buying the tickets for the p reservation since it was such an early time to have dinner, but it was cheaper so i decided to go for it",0
1520,1130,[],in the end i am glad i did cuz everything was a surprise for us,0
1520,1130,[],we were the first ones to get every dish! the wine flowed freely,0
1520,1130,"[('wine', 40, 44)]","if i ran out or drank my whole glass of wine, they would happily refill it so i had some for the rest of the course or next",1
1520,1130,[],"there were a couple courses that did not quite gel for me, but overall, i think alinea is one of the better three michelin star restaurants i have been to",0
1520,1130,[],i would definitely recommend alinea to anyone looking to splurge since this really was such a unique dining experience!,0
1527,1130,[],"th review, st time trying out michelin star restaurant  each foodie has hisher list of dream upscale dining restaurants from the french laundry in napa valley to eleven madison park in new york however, i never thought this day would actually come",0
1527,1130,[],,0
1527,1130,[],,0
1527,1130,[],"it is one thing to dream and drool about the list, but it is another thing to pay a total of",0
1527,1130,[],and fly all the way to chicago just to try it,0
1527,1130,[],"overall, alinea was not necessary the best meal, but rather the best dining experience i have ever enjoyed",0
1527,1130,[],"alina is one of the two threestar michelin restaurants in chicago as of , ranked no",0
1527,1130,[],on  world's  best restaurants ranked no,0
1527,1130,[],"in , and received aaa five diamond award",0
1527,1130,"[('stage  tongue', 144, 157)]","in addition, chef grant achatz one of time magazine's  most influential people in  & winner of james beard outstanding chef in  was diagnosed w stage  tongue cancer back in , but he is now cancer free",1
1527,1130,"[('code  ', 20, 26)]","reservation & dress code  follow alinea on twitter and it will send out a tweet when tickets begin to go on sale typically between  am to  am pst on the th of each month & you can only book a party of , , or",1
1527,1130,[],"you have about less than  to  hours before most time slots are filled, so plan accordingly",0
1527,1130,[],i would get the earliest reservation time e,0
1527,1130,[],g,0
1527,1130,[],pm so other tables will not ruin the surprises,0
1527,1130,[],"for men, bring a jacket and no casual wear e",0
1527,1130,[],g,0
1527,1130,[],"jeans, tshirts or tennis shoes",0
1527,1130,[],"price & valet parking  for sat  pm dinner, it was",0
1527,1130,[],per person  base price   service charge,0
1527,1130,[],"taxes however, the base price varies depending on date and time e",0
1527,1130,[],g,0
1527,1130,[],sunday is cheaper than saturday & early  pm dinner is cheaper than  pm dinner,0
1527,1130,[],you will have to pay separately for wine pairings &  for valet parking,0
1527,1130,[],tips & other information  alinea specializes in molecular gastronomy and please expect this ~ courses to last ~ hours i finished the entire thing in approximately  hours w  minutes break bw each course & wo wine pairings,0
1527,1130,[],"if you are planning to come here, then do not look at any pictures because they will ruin all the surprises",0
1527,1130,[],"if you do not care, then keep reading",0
1527,1130,[],warning  spoilers ahead  impeccable service  it starts the moment you step into the alinea's boundary and the staff will escort you till the very end,0
1527,1130,[],i embarrassed myself by taking used fork & knife and putting them back to where i grabbed it,0
1527,1130,[],fancy complimentary volcanic water sant aniol  not sparkling & all my friend did was chugging the water,0
1527,1130,"[('apple cider', 6, 17), ('rose', 50, 54)]",food  apple cider from norwegian it was stirred w rose stem tasted very crisp,2
1527,1130,"[('peach juice', 51, 62)]","peach [basil, murray river salt] icy ball sealed w peach juice  very interesting texture",1
1527,1130,"[('bread', 11, 16), ('jamon', 18, 23), (']', 41, 42), ('anchovy', 73, 80), ('olive', 82, 87), ('patatas bravas', 91, 105), ('garlic', 123, 129)]","bocadillo [bread, jamon iberico, manchego] & gilda [guindilla de ibarra, anchovy, olive] & patatas bravas [paprika, chile, garlic] these three cubes tasted exactly like what i saw in the pictures  talk about food engineering at its best",7
1527,1130,"[('strawberry', 0, 10), ('burrata] soup', 34, 47), ('strawberry', 129, 139)]","strawberry [tomato, pumpernickel, burrata] soup tasted like dashi w weird bobalike texture and not to mention tomato looked like strawberry, but tasted like tomato and vise versa",3
1527,1130,[],another interesting visual trick,0
1527,1130,"[('squash', 25, 31), ('thai banana', 33, 44), ('blis', 46, 50)]","brook trout [uchiki kuri squash, thai banana, blis] new course and unfortunately i thought it tasted ok",3
1527,1130,"[('crackers', 111, 119), ('crackers', 147, 155)]","graffiti [matsutake, maitake, parsley] whoa  i actually thought those were actually bricks those were actually crackers  delicious meltinyourmouth crackers",2
1527,1130,"[('seawater', 15, 23), (']', 28, 29), ('hamachi', 46, 53), ('ice fish cracker]', 55, 72), ('pickled plum', 82, 94), ('white', 96, 101), ('] & corn', 108, 116), ('miso', 118, 122), ('crispy  ', 191, 199)]","daikon [smoke, seawater, ash] & tororo kombu [hamachi, ice fish cracker] & unagi [pickled plum, white sesame] & corn [miso, nori, togarashi] corn was decent, but hamachi tasted delicious and crispy  probably one of the best hamachi i have had",9
1527,1130,"[('chicken', 0, 7), ('lily', 19, 23), ('chicken', 102, 109), ('lily', 123, 127)]","chicken [shishito, lily, kombu] charcoal was used to fire tea kettle and somehow charcoal turned into chicken w a touch of lily and shishito pepper",4
1527,1130,[],it was definitely one of a kind presentation,0
1527,1130,"[('potato', 4, 10), ('potato', 17, 23), ('black truffle', 25, 38), ('butter', 40, 46), ('metal', 65, 70)]","hot potato [cold potato, black truffle, butter] i pulled off the metal stick and ate the entire thing in one attempt",5
1527,1130,[],"it was cool, but it did not taste as good as other courses",0
1527,1130,"[('olive cake', 0, 10), ('olive oil', 25, 34), ('black pepper', 36, 48), ('olive', 57, 62), ('olive cake', 78, 88), ('lamb', 129, 133), ('caper leaf', 135, 145), ('grapes', 147, 153)]","olive cake [extra virgin olive oil, black pepper] i hate olive, but i thought olive cake was pretty good no strong bitter taste! lamb [caper leaf, grapes, olives] not very memorable",8
1527,1130,"[('parsnip', 0, 7), ('honey truffle', 9, 22), ('vanilla', 24, 31), ('orange', 33, 39), ('complex', 59, 66), ('sauce', 120, 125)]","parsnip [honey truffle, vanilla, orange] this had the most complex flavors  the mouthfeel from diet coke, sourness from sauce, and garlicky flavor all combined into one",6
1527,1130,"[('balloon', 0, 7), ('green apple', 17, 28)]","balloon [helium, green apple] i sucked some of helium and my voice actually changed for few seconds",2
1527,1130,"[('balloon', 10, 17), ('green apple', 21, 32)]",think the balloon as green apple flavor bubble gum filled w helium,2
1527,1130,"[('balloon', 27, 34)]",my friend did not kiss the balloon properly and all helium just dissipated to the atmosphere,1
1527,1130,"[('fruit', 9, 14), ('vanilla', 21, 28), (' ', 73, 74)]","tropical fruit [rum, vanilla, kaffir lime] final course and grand finale  one minute of dazzling dessert show",3
1527,1130,"[('fruit', 58, 63), ('chocolate sauces', 69, 85)]","good frozen coconut and interesting mix of mango, passion fruit, and chocolate sauces",2
1527,1130,[],alina is a onceinalifetime experience and that is all there is to it,0
1527,1130,[],,0
1529,1130,[],alinea is more than a meal it is a dining experience,0
1529,1130,[],as soon as you walk in the door you enter another world where art and world come together in perfect unison,0
1529,1130,[],a meal at alinea is one of those rare meals that will inspire your mind and stick with you for a life time,0
1529,1130,[],alinea is best experienced when you know as little as possible so the experience can be truly personal,0
1529,1130,[],"avoid spoilers, therefore stop reading if you want to make the best of your night",0
1529,1130,[],as soon as you walk in the door the tone for the entire experience is set by a red lit hallway that tappers at the end,0
1529,1130,[],"as you move down the hall a large sliding door automatically opens, ushering you into another world",0
1529,1130,[],you walk in the door and immediately you are greeted by a smiling man in a suit,0
1529,1130,[],he welcomes you with instructions to hang out near the glass wall and study the kitchen,0
1529,1130,[],"you stand there, entranced by the eerily quiet but busy kitchen",0
1529,1130,[],the man in the suit says it is time to move to the table,0
1529,1130,[],"over the table a shishito pepper and lilly hang, creating a shadow that resembles a hummingbird",0
1529,1130,"[('orange', 72, 78)]","in the center of the table sits a carafe containing mint, rosemary, and orange peel",1
1529,1130,[],the man in the suit pours sparkling wine into the carafe as part of the first drink pairing,0
1529,1130,"[('juice', 73, 78)]",peach with basil and murray river salt is a frozen ball containing peach juice that bursts into sweet liquidy goodness when places in your mouth,1
1529,1130,"[('crystals', 95, 103)]",suddenly the man in the suit reaches over and pours the contents of the carafe over the frozen crystals the peach orb had been sitting on,1
1529,1130,"[('rhine', 145, 150), ('apple brandy', 156, 168)]","there is a frozen cocktail staring you in the face, uncertain but containing freeze dried avino cava reserva penedes, pacharan sierra de orduna, rhine hall apple brandy",2
1529,1130,[],"the second course, bites inspired by spanish tapas",0
1529,1130,[],to you they seem like something out of science fiction,0
1529,1130,"[('bread', 50, 55), ('jamon', 57, 62), ('gilda', 89, 94), ('anchovy', 121, 128), ('olive', 130, 135), ('patatas bravas', 144, 158), ('garlic enter stage left', 180, 203), ('strawberry', 219, 229)]","an entire meal in one bite! bite , bocadillo with bread, jamon iberico, manchego! bite , gilda with guindilla de ibarra, anchovy, olive! bite , patatas bravas with paprika, chile, garlic enter stage left, dish number , strawberry with tomato, pumpernickel, burrata",8
1529,1130,"[('strawberry', 37, 47), ('bread', 54, 59), ('cheese', 77, 83)]","the dish looks like a simple tomato, strawberry, some bread crumbs, and some cheese",3
1529,1130,[],"at a glance, you would be wrong",0
1529,1130,"[('strawberry', 9, 19)]",both the strawberry and tomato are actually gels,1
1529,1130,"[('strawberry', 4, 14), ('strawberry', 65, 75)]",the strawberry tastes like a tomato and the tomato tastes like a strawberry,2
1529,1130,[],your mind is blown apart from the inside out,0
1529,1130,[],truly innovative and really makes you think about your tendency to eat with your eyes first,0
1529,1130,[],a smoking fourth dish slams down on the table like some kind of fusion between halloween and spring time,0
1529,1130,"[('flowers hits', 27, 39)]",the smell of chamomile and flowers hits you in the face,1
1529,1130,"[('char roe', 25, 33), ('english pea', 39, 50), ('olive oil', 52, 61)]","the man in the suit says char roe with english pea, olive oil, chamomile",3
1529,1130,"[('roe', 77, 80)]",at the bottom of the bowl there are several gels including jalapeno and some roe,1
1529,1130,[],each element was interesting on its own but when mixed paired flawlessly,0
1529,1130,[],"dish number five, graffiti consists of matsutake and maitake mushrooms served on concrete slabs",0
1529,1130,[],the dish is tagged with parsley puree,0
1529,1130,[],"to you, the street art inspiration has been made clear",0
1529,1130,"[('mushroom', 19, 27)]",never before has a mushroom tasted so good,1
1529,1130,[],the sixth course is comprised of several elements,0
1529,1130,"[('pickled plum', 11, 23), ('white', 25, 30), ('hamachi', 87, 94), ('ice fish cracker percebes', 96, 121), ('seawater', 134, 142)]","unagi with pickled plum, white sesame corn with uni, nori, togarashi tororo kombu with hamachi, ice fish cracker percebes with smoke, seawater, ash the last element is served on a piece of driftwood covered in seaweed",5
1529,1130,[],the only thing you are instructed to eat is the four tiny barnacles,0
1529,1130,"[('brings', 24, 30)]",each part of the course brings forward sharp images of the salty sea,1
1529,1130,[],you suddenly realize the next dish had been sitting in front of you all along in the flames,0
1529,1130,"[('chicken', 4, 11)]",the chicken and daikon were wrapped in seaweed roasting in the fire,1
1529,1130,[],it was unwrapped and prepared at the table by the man in the suit,0
1529,1130,[],the sauce was in the tea kettle and was poured over the course,0
1529,1130,"[('white orb', 7, 16)]",a tiny white orb arrives at the table,1
1529,1130,"[('potato', 42, 48), ('potato', 59, 65), ('black truffle', 67, 80), ('butter', 86, 92)]","the man in the suit says its name is, hot potato with cold potato, black truffle, and butter",4
1529,1130,[],this dish was time sensitive with both cold and hot elements,0
1529,1130,[],"the pin was pulled out of the dish, dropping the cold potato into the hot butter",0
1529,1130,[],incredible mouth feel of contrasting hot and cold elements,0
1529,1130,"[('olive cake', 54, 64), ('extra virgin', 70, 82), ('olive oil', 83, 92), ('black pepper', 94, 106)]","next a vase of bay leaves is placed on the table with olive cake with extra virgin olive oil, black pepper sitting a top the leaves",4
1529,1130,"[(' lamb  ', 18, 25), ('caper leaf', 30, 40), ('grapes', 42, 48)]","it is served with  lamb  with caper leaf, grapes, olives",3
1529,1130,"[('cake', 33, 37)]","this dish was paired with oliver cake, which made for perfect sauce enjoyment",1
1529,1130,"[('parsnip', 50, 57), ('honey truffle', 63, 76), ('vanilla', 78, 85), ('orange', 87, 93)]","one of the last dishes, as your night winds down, parsnip with honey truffle, vanilla, orange paired sweet and savory elements perfectly",4
1529,1130,"[('parsnip', 25, 32)]",you never will look at a parsnip the same again,1
1529,1130,"[('lemon balloon', 7, 20)]",a tart lemon balloon arrives at the table,1
1529,1130,"[('lemon', 14, 19)]",it is made of lemon candy and filled with helium,1
1529,1130,"[('lemon', 52, 57)]",you suck the helium out of the candy and devour the lemon sweet goodness,1
1529,1130,"[('fruit', 31, 36)]","for the grand finale, tropical fruit",1
1529,1130,[],"this dish was plated directly on the table with a variety of sauces all spice, mango, rum",0
1529,1130,[],"you leave but cannot seem to shake the experience, numb",0
1529,1130,[],,0
1535,1130,[],i cannot imagine that any review you read here is going to sway one to come here or not,0
1535,1130,[],"if you want to go, it is very expensive and you have to pay in adavance",0
1535,1130,[],"it is all extremely interesting, awesome presentation and very delicious",0
1535,1130,[],"the menu changes, but i can give the list of what i got",0
1535,1130,[],hot chocolate while we waited,0
1535,1130,[],was actually really good,0
1535,1130,[],we got blocks of ice that were hollowed out with spices at the bottom,0
1535,1130,[],they poured hot tea in and we drank it out with big straws,0
1535,1130,[],"excellent presentation, decent tea",0
1535,1130,[],the next was a group of sea food,0
1535,1130,"[('clam', 26, 30), ('clam', 57, 61), ('clam', 79, 83), ('lobster claw', 91, 103), ('white chocolate', 135, 150)]","a leaf that tasted like a clam weird that it tasted like clam, but good, razor clam  good, lobster claw  excellent and sea urchin with white chocolate and wasabi that was awesome",5
1535,1130,"[('thai banana', 52, 63)]","the next dish was in a fishbowl that was otoro with thai banana, sea salt and lime",1
1535,1130,[],really cool presentation again and pretty tasty,0
1535,1130,[],then we got a spread of corn,0
1535,1130,[],the presentation was based on the artwork in the dining room,0
1535,1130,"[('crunchy', 14, 21)]","it was sweet, crunchy, soft and salty all at once",1
1535,1130,[],one of my favorites,0
1535,1130,"[('arctic char', 21, 32)]","after that we got an arctic char, which came out on a two by four with lit charcoal underneath keeping it warm",1
1535,1130,[],the skin was still on and crispy,0
1535,1130,[],delicious,0
1535,1130,"[('potato ball', 15, 26), ('truffle', 32, 39)]",the next was a potato ball with truffle on top,2
1535,1130,[],"it came on a skewer and was good, but did not blow me away",0
1535,1130,"[('mushroom', 31, 39), ('pork', 45, 49), ('huckleberry', 51, 62), ('pine', 67, 71)]","after that was was a matsutake mushroom with pork, huckleberry and pine",4
1535,1130,[],it came on stones that were under a group of pine needles,0
1535,1130,"[('mushroom', 35, 43)]",excellent and i am not even a huge mushroom fan,1
1535,1130,"[('black truffle ravioli', 11, 32)]",next was a black truffle ravioli,1
1535,1130,[],awesome,0
1535,1130,[],so delicious,0
1535,1130,[],i could have eaten ten,0
1535,1130,[],the next dish was my favorite,0
1535,1130,"[('lamb', 23, 27)]",it was three pieces of lamb,1
1535,1130,[],all three were prepared differently and they would not tell us what they were specifically,0
1535,1130,[],"then, they gave the table a tray with about  toppings, each one different",0
1535,1130,"[('lamb', 31, 35), ('sauce', 55, 60), ('fruit', 71, 76)]","we chose one for each piece of lamb  could have been a sauce, an herb, fruit, etc",3
1535,1130,[],so cool,0
1535,1130,[],everyone had something different,0
1535,1130,"[('toppings', 22, 30)]","could not use all the toppings, but wish i could have",1
1535,1130,[],the next was a woodcock dumpling,0
1535,1130,[],it came on a stem with a burning leaf on the end,0
1535,1130,"[('dumpling', 47, 55)]",the smell of the burning leaf was nice and the dumpling was awesome,1
1535,1130,[],the woodcock was tender and juicy and the skin was thin and crispy,0
1535,1130,[],the last dish before dessert was ginger,0
1535,1130,[],"we got five metal skewers, each with a piece of ginger prepared in a different way",0
1535,1130,[],"i am not a big ginger fan, but they were all very interesting",0
1535,1130,[],my friend loved ginger and she loved it,0
1535,1130,[],the first dessert was the most fun dish of the night,0
