index,text,business_id,stars,dish_name,date
251,"we found this place because my fiance really wanted poutine after spending sometime north of the border. not only were the  frites  amazing with or without the foie gras, but everything else was just as tasty. we shared the steamed mussles which were served in a slightly-spicy tomato cream and the buffalo sloppy joe with a duck egg. everything was so decadent and rich, and perfect for sharing. we also happened to go on half-price large bottle night, and our server did the most amazing job recommending the perfect pairing. topping off the night we had the banana pudding which was delicious and definitely not too sweet. we could not resit and ordered a nd serving of frites to end the meal. ambiance, neighborhood, food, drinks, and staff here all exceeded expectations.",1123,5.0,Frites,7/5/17
252,"a friend recommended this place. we had dinner for two. ordered the quinn burger , pea pasta , frites , two ipas, and two glasses of sparkling wine. food was ordinary but pricey for what it was. parking is difficult to find. service is great. pea pasta - ham was extremely fatty, and this plate was too salty. frites - exepensive side of soggy fries quinn burger - just an ordinary burger",1123,3.0,Frites,3/21/17
253,"overall fun ambiance with delicious food and attentive staff. the bar is packed with a variety of drinks that are affordably priced. food our group ordered the fish and chips, steak frites , and roasted half chicken on top of polenta. everything was cooked perfectly, and their fish and chips is % beer and % vodka what a funky recipe the steak was cooked perfectly, the chicken breast was moist and crunchy from the chicken skin, and the fries were perfect a mix of crunchy and potato-ey. they definitely know how to sous vide things here properly. the only comment i had about the chicken was the giant piece of polenta under my chicken, it was kind of disproportional and too much. i had a good experience and there were fun personalities.",1123,4.0,Frites,3/20/17
254,"quinn's is an awesome joint for dining in on a weekend or takeout at anytime. some goodies from the menu to consider are salted cod frites freshly fried and sauces to enhance it, roasted bone marrow which are amazing to chase down with your fav drink, pork belly yumminess, any burgers request a piece of foie gras as an additional topping, or hudson valley foie gras. items to avoid would be the foie fries which were a disappointment and other selections that can be soaked in alcohol to the point that the natural flavors of the dish become spoiled--it is  and over only, so that is to be expected. definitely a lively environment for those residing in or around the seattle area. plenty of bakeries and donut shops right around the corner or nearby if you need to wash all that goodiness down with something sweet too. go get it.",1123,4.0,Frites,3/10/17
255,best fish & chips i've had since nosh. and fantastic freaking frites . fantastic. freaking. frites .,1123,5.0,Frites,1/6/17
256,"stopped in for a quick little snack while walking around the area on a monday or tuesday. it was about  ish, and the place was empty other than another table upstairs and a couple people at the bar. as soon as we entered, we were greeted by someone at the bar and seated. we decided to order the frites and the oysters also it was happy hour which is half off a select amount of apps. the frites had a cheese sauce on them which was soooo good and the oysters were great as well, fresh, and served with an awesome sauce to pie along with it. i was definitely satisfied at the end of snacking lol. i would come back here to try out their burgers and other items for sure",1123,5.0,Frites,6/16/16
257,"quinn's has been putting out high quality 'gastropub' fare for a number of years now. it had been much too long since my last visit and it was nice to find out that the quality of the food has not suffered in the slightest. it was a later dinner so we did not order as much as we might otherwise, but my wife ordered a simple bibb lettuce salad, it was lightly dressed and accompanied with a few shavings of cheese and a few pine nuts. very simple, but packed a lot of flavor and would typically be a perfect starter for the table. i went with the old standby favorite, the boar sloppy joe with their frites . the crunchy little onions on the top give it a nice little texture, and the flavor of the boar is divine. it is a little gamey, but not so much that it would be off-putting if you are not used to eating things like venison, goat, or even rabbit. it is a bit messy otherwise you could not really call it a 'sloppy' joe, and requires a knife and fork to eat it without spilling everything all over your plate, the table, and yourself. their fries smothered in a rich marrow demi-glace and a fonduta cheese is a perfect pairing. call the sandwich a 'large plate' is a bit deceptive, though. it would not really be enough to call it a meal on it is own. it seems like it should come with the fries and if you want to upgrade to a salad that could be a few bucks more. as good as the fries are, i do not think they were really worth . they have a really good beer selection with a nice number of different micro-brews on tap, as well as a terrific looking cocktail list. i stuck with a simple red amber that night and usually i do not care for hoppier beers, but it paired very well with the food to cut through the big flavor of the sandwich. my biggest disappointment with quinn's is that the menu really has not changed much since they opened. while everything on the menu is done very well, i got the impression that they would be cooking seasonally, evolving their items, and instead it is the same basic list of choices even though all of them are extremely well done. for a reasonably priced pub with high end level of traditional fare, it is still hard to beat quinn's, but it is starting to show it is age just a touch.",1123,4.0,Frites,5/31/16
258,"orgasmic food. i was pleasantly surprised with quinn's food. we were seated upstairs at this bi-level pubrestaurant. the place has very dim light and a modernbarishcasualtrendy decor. they have an enormous selection of beer for the beer lovers. you will not know what to choose. it is a gigantic diverse selection. and not just beer, fellow whiskey lovers. you are covered i ended up choosing the house cocktail missed opportunity. i definitely did not miss the opportunity by ordering it. it was delicious. there was not a single item of the artisanal menu that i did not enjoy. the drinks, the appetizers, the entrees and the dessert were a feast of taste. every single item which came to our table were made to perfection. this is one of these places that you can tell right away that every thing they serve comes with attention to detail, quality ingredients, know-how and perfect chemistry of flavors. we had the frites , painted hills burger absolutely delicious, juicy, made to perfection, roasted beet salad, burrito, lobster mushrooms and salted caramel brownie ice cream. i left this place feeling not only satisfied but also blown away by the culinary experience. definitely recommend his place for good good good food. did i mention how good the food is",1123,5.0,Frites,11/12/15
259,"hanging out in cap hill on a saturday night, where do we go  i always walk by this place, it seems to be always busy, nice looking crowd in there as i straighten my collar, so something good must be going on, so we decided to try it out.  there was only  of us, so we did not want to wait for a table and we saw the bar had plenty of seats available so we sat there instead. bartender was quick to greet us with waters and gave us time to look at the menu. mainly we were more thirsty than hungry, so we ordered a few beers and checked out the menu, glad they have small items so we can share, so we started off with the frites .  it is just french fries with some melted cheese and a veal demi-glace on the bottom of the bowl. it was pretty good.  we were not super hungry at first so we had a few more drinks then later ordered the burrata salad and the tempura battered green beans.  the salad was quite tasty, burrata was great, nice fresh greens, delicious figs, and a nice light dressing. tempura green beans were pretty tasty as well, nice spicy dipping sauce to accompany, batter was a little thick but it is easy to peel off and just eat the green bean. did not really get deep into the menu on this visit, but may have to some other day, interesting dishes we saw like the boar sloppy joe and the cassoulet dish our bar neighbors were eating.  it got busy in there real quick so it can get a bid loud and crowded in there.  bartender service was fine, friendly, chatted with us to make a good visit. atmosphere was nice & comfy until it got crowded, but whatever. glad we came to check it out, will probably go back whenever.",1123,3.0,Frites,9/25/15
260,"cool place for sure. the decor is unique, and the service is good. other than that, everything else was very average. they pride themselves on their bourbon selection, however i was disappointed that they did not even have more top shelf choices, including four roses. the food was very average. i had the tagliatelle, which was a good thought, however poorly executed. it had little to no seasoning. the scotch egg was decent, i guess, and the frites were just fries you could probably get at any restaurant. my boyfriend got the wild boar sloppy joe, which was the best dish among the others that we tried. still, the wow factor was lacking. if a friend wanted to try this place again, or if we were wandering in the neighborhood, i would come again. other than that, i would not make a special effort to return back.",1123,3.0,Frites,8/9/15
261,"hands down the best meal i've had in quite some time. quinn's has always been one of our favorite restaurants, and tonight was no exception. we started with some tasty cocktails and a few apps. the scotch egg was cooked perfectly and the combination of the salty sausage, runny egg yolk, and mustard-brussels sprout salad was just perfect. even better though was the steak tartare. next time i go to quinn's i will order two of these and eat that as my entire meal. it was perfect. a great balance of onion and spices, and it was topped with a quail egg. highly recommended if you are a tartare fan. heck, even if you are not a fan this one might turn you. our first main dish was a steak cooked perfectly and served with smokey carrot puree and some veggies. the glace was a little salty, but it was overall a delicious meal. if you are ever in the mood for something extravagant though, do yourself a favor and order the ultra burger. it is an off menu item that is a sort of chef's choice burger. it always comes with bacon, cheese, a duck egg, and a side of frites topped with seared foie gras, but beyond that is up to the chef. tonight ours was topped additionally with kale, mushrooms, house made smokey sausage, and peppers sauteed in duck fat. that was the best burger we have ever eaten. still not sure how my husband was able to get through the entire thing.",1123,5.0,Frites,2/10/15
262,"coming from california, foie gras was a must have again kind of thing. decided on quinn's because it was in capitol hill and near all the bars we wanted to check out we did rock box, grim's and the rhino room with a pitstop at molly moon's for some ice cream foie was delish we got it both seared and over fries frites . seared was served with some kind of bread pudding like thing and over fried was like poutine. i preferred it over fries, but think both were worth it ] also tried the bone marrow and wild boar sloppy joe. bone marrow was a huge portion. def x the size of something you would get in la. wild boar sloppy joe was too spicy for me  cue the multiple glasses of water. good thing water was self serve. one gripe is the service was snail pace. our server came and told us twice our food was almost ready. but we still waited + more min after the second almost ready *check out the posters in the hall of the bathroom for some cool events coming up in seattle",1123,4.0,Frites,9/22/14
263,took a cab here because yelp indicated it was open till am. verified this on their website. arrived about -. doors locked. could not experience the frites yelp had my mouth watering for. sadness occurred. someone working at a place up the street was surprised when we mentioned it but gladly directed us to another food-serving establishment. crisis averted.,1123,1.0,Frites,8/21/14
264,"love this place. it is a good mix of casual, friendly, yet refined. it is not pretentious, but has excellent, high-quality food. it is a bit spendier, but great for birthday celebrations and special occasions. eat the frites - they are like gourmet poutine, and just make your mouth feel like it is full of joy. they have also got a good selection of drinks and desserts. one of my seattle favorites",1123,5.0,Frites,5/28/14
265,"my husband and i went to seattle for our first anniversary because we were unable to go for our honeymoon as we had originally wanted. i had never been to seattle before and have long wanted to visit. after moving to the great northwest back in january, it was much easier of a trip to make than when we lived in arizona. my husband being the wonderful man that he is, did a bunch of research and booked a great hotel a short distance away from all the major attractions. for our special anniversary dinner we decided to take a short walk down to quinn's after seeing the great reviews here on yelp. the walk from our hotel was very nice and we got to see a little bit of the town that was not overrun by us annoying tourists. we were sat down right away by the friendly and attentive hostess. our waiter was great he offered suggestions for a great whiskey for my cocktail as well as a local beer for my husband. the food menu was fairly small but still had a lot to offer. we ordered the scotch egg, salted cod fritters, frites , and the wild boar sloppy joe with the duck egg of course. every single thing was absolutely amazing. the scotch egg had a runny yolk which was just wonderful, and the brussels sprout mustard cream accent was a perfect pairing for this appetizer. the salted cod fritters were perfectly flavorful. the frites were better than we could have imagined. the veal demi-glace was decadent along with the crispiness of the fries. and the sloppy joe, oh that wonderful sloppy joe with the naughty duck egg. it too was better than we could have imagined. there was plenty of yummy meat mixture to eat it as an open faced sandwich. there is something to be said about how the yolk from the duck egg adds just a little extra amazingness to this already amazing dish. we were more than satisfied with our order choice and left there having eaten just a little too much. i also had the honey cardamom ice cream with a hazelnut fig biscotti. oh so good we absolutely suggest stopping here if you are in the area. whiskey, great food, relaxing environment what more could you ask for",1123,5.0,Frites,5/27/14
266,"my boyfriend and i stopped by kind of sporadically, after a frantic search to find a dinner spot before the hanger set in. quinn's was a godsend. we were told that it would be about  minutes for a table, so we opted for bar seating. we got the mussels, burger, foie gras poutine, and an old fashioned to share. the great the mussels. i could have finished all of that broth, but i held myself back. basically a moules frites but with some warm baguette instead of fries. plump, delicious mussels in a white wine broth with shallots, butter, and some herbs. so perfect the good the burger. i only defined it as good rather than great because it is a well-cooked burger with bacon. delicious, satisfying, and well. good the i could do without. the foie gras poutine. i think we only really got this one because we cannot get foie gras in california anymore. but it was much too salty and over-drenched for my taste. i would rather have a better consistency, or plain fries with garlic aioli. drinks of the night definitely get the old fashioned. it is not as strong as other bars may make it, but it is definitely a stomach soother with a great, smooth taste. a kind of melt on your tongue whisky cocktail. the vibe was great, the bartender took our order and made our drinks say what and overall, we would definitely be back.",1123,4.0,Frites,5/6/14
267,"quinn's gets my five-star seal approval because i have had awesome personal dining experiences here and they did a spectacular job catering my high school reunion yah, you read that right.  located in the heart of capitol hill, quinn's is a fun date night spot or a place to grab some bites with friends before hitting the bars.  my personal recommendations include -spiced bacon caramel corn - frites -crispy pork belly -painted hills beef burger -nieman short steak it is a great space, unless your waiting in line for a table, which is definitely the case if you are trying to get a seat on a friday or saturday night.  the waiting area is really cramped and awkward if that is the case especially if you are coming with a large party.  otherwise the ambiance and decor is great dark wood furniture and dim lighting. i worked with paula snow of feed co. catering quinn's catering company while putting together my high school reunion and she was fantastic in helping me choose the best options.  i gave her my ideas--nothing too fancy, party-type food with a bit of class--along with a budget and she sent over a few menus that fit perfectly.  i ended up choosing one of their party appetizer menus which included -roasted mix of nuts -housemade soft pretzels & welsh rarebit -mini gruyere grilled cheese sandwiches -dungeness crab cakes w lemon aioli -wild boar sloppy joes wonion-sage crumble -cream puffs vanilla, mocha, hazel this option was a hit.  not to mention their wait service was great. appetizer trays came out about every  minutes for the first two hours of the event.  it was perfect timing, seamless i was never alerted of any emergencies or issues and they managed their way around the venue professionally while everyone was working on gathering their liquid courage.  i was more than thoroughly pleased",1123,5.0,Frites,1/28/14
268,after going to the space needle we came here for a snackmore like dinner we ordered all appetizers because we like to sample more than eating a full on main course. dishes we ordered frites covered in foie gras heaven omg i literally wanted to pick it up and lick the bowl you should see our bowl lol scotch egg - just  egg but it was cooked to perfection mussels - seasoned perfectly and super fresh scallops and pork belly was out of this world amazing too the highlight of our night was probably the dessert which we almost skipped but thank god i insist in getting it must get the honey ginger ice cream & the cheesecakenot just any ordinary cheesecake it was sooooo silky smooth. i also want a gallon of that ice cream to go service was excellent food - very original,1123,5.0,Frites,1/19/14
269,"walked in on a busy saturday night before halloween, no reservation. hostess was lovely and gave us a table, letting us know we needed to finish by  as the table was reserved. no problem we ordered the pretzel with rarebit sauce,  fish and chips and  burger. i had a delicious beer, which i cannot remember the name of,  but was recommended by our waiter. the pretzel came, and it was gone so fast, i questioned that it had been there at all warm, right amount of salty and the sauce was comforting. hubby's burger was great, said it was the best he has had in a long time. our fish was fresh , crunchy, hot and delicious. exactly what you always hope for but rarely receive. i ordered an irish coffee, as it was raining and i had gotten soaked walking over. the waiter made fresh whipped cream and oh man, that was a perfect drink. place is kinda dark, but charming and the staff is superb. check it out",1123,5.0,Fresh Fish and Chips,10/29/18
270,"staff are extremely kind and friendly. the hostess with the blonde hair and blue eyes who seated us was lovely, and the tattooed gentleman with the shaved head was equally kind and gracious. very welcoming, laid-back attitude among staff, which i appreciate. i had the roast cauliflower with chimmichurri for an appetiser and the fresh -cut fish and chips . best battered cod i have ever had. the batter was so delicate and flakey that it basically melted on touch. and the fish was fresh and tender. quinn's is a great place to go for laid-back pub atmosphere and friendly, attentive service.",1123,5.0,Fresh Fish and Chips,4/9/18
271,"so disappointed. this review had potential until the atrocious service crushed all hopes. we did not make reservations. but we were quoted a wait time of  minutes for our party of , upon arriving.  minutes later and we still were not seated. we were about to leave when the hostess told us that we were next, so we decided to stay and wait. which turned out to be another  minutes. we were eventually seated up stairs where one waiter was manning  tables. we timed it. another  minutes before he came over to greet us, no apologies. fyi we would have left already but one of the people in my party was not feeling well and did not want to deal with crowds elsewhere. so we sat and waited it out. eventually we got our orders in and food served. the fish and chips were actually quite good and fresh . the pork sloppy joe was hearty as well. too bad the service is so subpar because i will not be coming back here to try any other foods-- nor will i be recommending this spot.",1123,2.0,Fresh Fish and Chips,2/3/18
272,"great pub where the food is not fussy - it is just made well. the meats are dried, cured and butchered all in house here.  the pork belly melts in your mouth, and i love the side of charred brussel sprouts. the fish special is always a treat.  last night they had ono flown in from hawaii which my cousin said was great. i ordered the scotch egg and was not disappointed-  it was delicate and flavorful.  lastly, the fish and chips are always solid here.",1123,4.0,Fresh Fish and Chips,10/20/17
273,"we came in here for dinner on friday about pm.  it was not packed, but somehow they managed to take an hour from when we ordered to bring the food out.  the pork chops were juicy, but everything else was just meh.  the pretzel tasted a day old, fish and chips were just like a random seafood stand, and the ratatouille was a tiny cup of bland veggies.  it is just underwhelming when the area has so many good options and quinn's is one of the top rated places.",1123,2.0,Fresh Fish and Chips,10/1/17
274,"the service is very good here but i could not say the same for all of the food that we ordered. i ordered the fish and chips and that was good about a four star dish. but i also got the pork belly which was tough and chewy and tasted only of salt. the brussels sprouts that went with it were extremely undercooked and tasteless. the hamburger was not amazing but not bad, it was average. if you go there i would recommend getting the fish and chips which was the best dish that i tried.",1123,3.0,Fresh Fish and Chips,6/19/17
275,"overall fun ambiance with delicious food and attentive staff. the bar is packed with a variety of drinks that are affordably priced. food our group ordered the fish and chips , steak frites, and roasted half chicken on top of polenta. everything was cooked perfectly, and their fish and chips is % beer and % vodka what a funky recipe the steak was cooked perfectly, the chicken breast was moist and crunchy from the chicken skin, and the fries were perfect a mix of crunchy and potato-ey. they definitely know how to sous vide things here properly. the only comment i had about the chicken was the giant piece of polenta under my chicken, it was kind of disproportional and too much. i had a good experience and there were fun personalities.",1123,4.0,Fresh Fish and Chips,3/20/17
276,"meh. ordered take out and it did not come out as expected, at all. maybe it is a different experience dining in, but we did not take the food very far for it to lose its freshness on the way. service the hostess were friendly and accommodating. the reason we ended up doing take-out was because we ended up waiting longer than told and figured it would be faster putting an order and walking down the street to eat. food smoked pork belly - not good, would not recommend. the pork belly was not cooked long enough and tasted like gooey fat. i know pork belly has a ton of fat, but definitely sub par. the brussel sprouts tasted overly burnt. huge disappointment. fresh fish and chips - pretty good compared to the pork belly. maybe this restaurant is too high end for such simple dishes. cannot say it was the best, but it most definitely was not the worst. overall i am sure the experience is different dining in. cool ambiance with a nice bar. just from our experience, probably do not order take out.",1123,2.0,Fresh Fish and Chips,12/26/16
277,"this is really one of my favorite spots in all of seattle. great, quaint spot in the middle of all the craziness of capitol hill. awesome burger. good fries, good fish and chips , good bacon popcorn. they have a solid selection of beer and bartender is good. service is always good. prices are pretty good. casual and hip place. i wished i ate here more often.",1123,5.0,Fresh Fish and Chips,7/26/16
278,great bar and a great atmosphere. several servers made it efficient and friendly. local beers is always a plus as well. the foie gras fries are a must-have. fish and chips were on point as well. definitely a go-to spot.,1123,5.0,Fresh Fish and Chips,6/24/16
279,"great food  we went due to a recommendation of a friend.   a bit pricy, but we thought the food was worth it.  we ordered a burger and the fresh fish and chips .  we would order dinner from there again.  one of the staff was incredibly helpful and gave us other recommendations around the area.  great food, great whiskey, and great service",1123,5.0,Fresh Fish and Chips,4/18/16
280,great little we pub just north of seattle university.  had some nice seats up above the bar in a loft.  the beers were great.  i had manny's ipa with the fish and chips . quality fish . good fries. we also had the wild boar sloppy joe.  that was also good.  we will visit again if we are in the area.,1123,5.0,Fresh Fish and Chips,1/16/16
281,"just in town and quinn's was a recommendation from a local. the food and service were great. we would recommend the salted cod fritters, fish and chips and wild boar sandwich. the drinks list is impressive.",1123,4.0,Fresh Fish and Chips,1/8/16
282,"loved this place we are from out of town so we were pretty clueless when deciding on dinner. we love the capitol hill neighborhood so after reading many reviews, we decided on quinn's. so happy we went there. the dual-level restaurant's ambiance was casual but romantic as it was mainly candlelit but not over the top fancy a nice shirt and jeans seem to be the norm. our waiter was polite but straight to the point. regarding service, at the end of the night we were not quite sure who we were tipping as one man took our order, another brought us our dishes, and the hostess refilled our waters and asked how our food was. food-wise however, it was spot on. my boyfriend and i split the quinn's cobb salad as an appetizer and the fish and chips for the entree. both delicious. if i were in the neighborhood again i would go back fyi seating is first come first serve instead of reservations, so plan accordingly",1123,4.0,Fresh Fish and Chips,12/24/15
283,"great atmosphere,  food is very salty though.  i had the burger and salad.  was told by my colleague that his fish and chips was rather salty too.",1123,3.0,Fresh Fish and Chips,10/16/15
284,"knowledgeable staff will make great recommendations, so just ask.  enjoyed the fish and chips , albeit should be a  meal.  my husband really liked the pretzel appetizer, but a crisp crunchy soft pretzel just does not fee like a true soft pretzel to me.  had it been a softer texture with the same flavor, i would have enjoyed it more.  husband loved the boar sandwich.  strawberry shortcake is very good salty carmel sauce on top, which i did not expect.  exceptional atmosphere, but i love all the woodwork in capitol hill in general.  all about the high-class saloons that are not cheesy.",1123,4.0,Fresh Fish and Chips,7/28/15
285,"salt cod fritters even if you do not do appetizers, do this. they are hot, chewy, irresistible fish balls served with tartar sauce.  how do they keep it so chewy i will have to eat more to find out. fresh fish and chips were fried but not greasy boyfriend does not eat fries but he ate theirs. i ate wild boar sloppy joe with grilled fresno pepper on brioche bun my dish originally came without the duck egg and i was nearly done with the sloppy joe by the time our server brought out the missed order. no regrets -- thick, gooey yolk melted in my mouth when combined with the fried onions and sage. service was spotty but when any encounter did happen, it was sincere and polite. next time, i'm coming back to try beef tartare and bone marrow and sit on the spacious-looking second-floor",1123,4.0,Fresh Fish and Chips,7/9/15
286,"i finally tried this place when my father was in town and we loved it. it has become our new place. the ambiance, food, drinks, and service are excellent. they were very accommodating when i made a special order of halibut with spinach and asparagus and wowed me again with their fish and chips the next time i went. both times, we were served by todd who is fantastic. quinn's is my new favorite spot",1123,5.0,Fresh Fish and Chips,7/3/15
287,"i'm not sure what the hype is about this place, but i've been here a handful of times and think it is just ok. maybe i'm just not eating the right thing. i've had the steak here, which was really salty. the fish and chips seemed a bit greasy. the steak tartare tasted like old meat was used and the olive oil on the bread tasted rancid. the bone marrow here is just ok too. there are so many other places in seattle that make both these appetizers so much better. lastly, the service here is just ok, as well. the waiters seem like they hate their jobs.",1123,3.0,Fresh Fish and Chips,6/28/15
288,"the foie gras is amazing - as is the fish and chips  great vibe, always feels like a happening place. the drinks are great, so is the service.",1123,5.0,Fresh Fish and Chips,4/24/15
289,"we have been here three times before and returned again today after a couple of years.  sat outside on a gorgeous seattle day.  we were immediately greeted by robert.  robert with a smile.  and sadly, that in itself is better service than what is offered many times - even at better restaurants.  robert was genuinely friendly, knowledgeable of the menu and very responsive when we told him we were in a hurry to get to my cancer treatment.  we ordered the fried chicken sandwich my husband did and i ordered the beet terrine with greens and added wild salmon.  the salmon was good - a little over cooked but because robert was so great, i did not feel the need to say anything or return it.  flavors were wonderful, greens so fresh and wild and the terrine delicious and very goat cheese forward they did not skimp on the goat cheese.  oh and the fries were perfection.  hot.  thick and topped off with course salt.  i'm so glad my husband ordered them so i could steal half.  . another waiter waid brought our food out.  he was also friendly - genuinely so.  he came back to seat another party and stopped by our table again after.  we chatted about our hair styles and my cancer recovery.  he even congratulated me on my fight with stage four cancer.  local  is a solid seattle eatery.  but the connection beyond the great local sustainable food is what made my day  thank you robert and waid for bringing your great attitudes to local  today.  you made our already delicious food, a really lovely experience for my husband and i.  keep it up.  you may be making the difference for someone fighting for their life.  it is so much more than just about the food.  it is about the exchange made.",1124,5.0,Fried chicken sandwich,7/18/18
290,"hands-down the best fried chicken i've ever had. i had the fried chicken sandwich , my friend got the biscuits and gravy with a side of fried chicken . both dishes came out promptly, and were absolutely amazing the bloody mary i had was not exactly my flavor so next time i would stick with beer or coffee. the service was great. although i would recommend calling ahead or getting a reservation.",1124,5.0,Fried chicken sandwich,7/17/18
291,this is a great local place.  robert was our waiter.  he was excellent   my boys loved the local soda and the fried chicken sandwich .  robert was very nice to us.   i hope all the rest of our seattle trip is as pleasant as this place.,1124,5.0,Fried chicken sandwich,7/2/18
292,"so,  years later we decided to give it another try. we ordered eggs benedict, fried chicken sandwich , rabbit sausage biscuit, and ham steak. eggs benedict came cold. the fried chicken sandwich took three times to fix because it was missing lettuce and bacon wade, our server, did not seem to do a good job. the fries on the fried chicken were soggy and disgusting. the rabbit sausage was fine, but bland. the ham steak was a little tiny wimpy thing is that . the point is, we will not be back for another  years now.",1124,1.0,Fried chicken sandwich,5/6/18
293,"do not look any further this is where you want to eat lunch or dinner. everything here was executed masterfully from the sugar cane sweetened house cola to the perfectly fried chicken sandwich . also the fried pb & j bon bobs, what  finally this might have been the best service i have had in a restaurant. if you are lucky you will be served by wade who was an absolute delight. thanks for a great meal and a great hang in a place with a wonderful vibe.",1124,5.0,Fried chicken sandwich,4/27/18
294,"local  is a popular brunch restaurant in seattle. it is both highly reviewed and highly rated. i went to local  with fairly highly expectations per it is reputation. unfortunately, local  did not live up to it is reputation. for the positives, the restaurant is nicely decorated and the staff was generally nice and helpful. we were here for brunch on a sunday and there was a nice crowd with a fifteen minute wait time for a sit in table and no wait for bar seating. the crowd was composed of families with kids, couples, and groups of friends having drinks with brunch on a sunday morning. also, the restaurant is well kept with an appealing modern industrial theme. it does a good job mixing the bar set up with the brunch restaurant. and lastly, the restaurant is located along other artisan mom and pop shops so it was a nice walk to local . i can see how folks can enjoy their sunday morning around the neighborhood. for the negatives, the food was slightly above average at best. we had their friend chicken sandwich with bacon, aioli, lettuce, and onion and their house made spicy chorizo scramble cheddar biscuit. the fried chicken sandwich was completely disproportional. the chicken in the sandwich was twice as big as the biscuit in terms of surface area and the other condiments were overpowered by the sheer size of the chicken . the spicy chorizo scramble was much better than the sandwich but it was just slightly above average in my opinion compared to other scrambled chorizo eggs i've had in the past. needless to say, i was disappointed with their food after my expectations were elevated from the reviews and ambiance of the restaurant. also to note, the restaurant charges a mandatory twenty percent service charge on top of the ten percent sales tax. so, our thirty dollar meal at the bar was rounded up to forty dollars. this is obviously not a big deal dollar wise compared to other brunch restaurants but a mandatory thirty percent fee can be a bit of a shocker especially after an average meal. overall, local  would be a fair three starts as the ambiance and service balance out with the slightly above average food they offered but i'm dropping it one star because of their mandatory thirty percent which left a poor after taste given the average brunch food they offered. so, local  gets two stars from me as i've definitely experienced better.",1124,2.0,Fried chicken sandwich,4/4/18
295,waid is awesome we came here from out of town and the minute we sat down the service was stellar. he has a great sense of humor and was also tending to our every request. and the food was delicious per his recommendation. i got the fried chicken sandwich and it was probably the best fried chicken sandwich i've had in a long time. it was juicy and flavorful with the perfect amount of seasoning. i will definitely be returning next time i'm in town thank you waid,1124,5.0,Fried chicken sandwich,2/9/18
296,"our whole experience here was amazing. claire was our server and she made excellent suggestions - we followed them all and got the seasonal fruit waffle, the biscuits with jam and butter, and the fried chicken sandwich . the fried chicken was incredible, juicy just as claire said would definitely return for brunch again",1124,5.0,Fried chicken sandwich,1/22/18
297,"overall great food with locally sourced ingredients, but not good for mimosas. ambiance we went in early-ish here, the time right after the older crowd leaves but before the hung over brunch is cool crowd packs in. food the food is pretty good here. everyone loves the spicy chorizo, the beef skillet, and the burger. everything is locally sourced and feels fresh. i had the chicken sandwich and the spicy chorizo. let us just say that the hype with chorizo is true. it is as good as the reviews say. the fried chicken sandwich leaves a lot to be desired. their fries were ok but go for the dishes that are served in a skillet. drinks we wanted to drink mimosas, while they have lot of options, the size is small while the price is high. i think we got a oz pitcher of mimosa for . a glass was . either way, that is really steep for concentrated orange juice and some cheap champagne. service the service is alright. our server was pretty attentive but did not do anything to earn his %. he gave a few recommendations to eat but none were good, in his mind all the food here was so good that i would be in another world after. price food is priced ok. the drinks not so much.",1124,3.0,Fried chicken sandwich,12/19/17
298,"we came here for happy hour and the food was pretty good.  i liked the decor of the restaurant.  it looks rustic where you sit in these beautiful wooden booths.  the host and a waitress tried to accommodate our request for a bigger table because we brought our baby.  they did not have high chairs with a seat belt so that was a bummer. i ordered two fried chicken sandwiches and they were absolutely delicious.  if you come here for hh, order this.  it was so yummy. i do not think i would come here again because the service was not that good.  the guy who was our waiter hard a major attitude.  i do not know if he was having a bad day or something but he was kind of a jerk - not just to me but with the other people at our table.  at first, i did not notice it.  my friend had asked for napkins - non cloth napkins for my baby and he kind of was short in telling her that they did not have any.  then, after he brought out all the food, i asked him if he could check to see where my sandwich was.  he just brushed my request off and walked away.  i do not know why he had so much attitude with us.  he was super nice and chatty with the table next to us.  weird.",1124,3.0,Fried chicken sandwich,11/11/17
299,"the fried chicken sandwich was excellent the chicken was moist and the batter was crispy and hot. it was seasoned nicely and the bread was toasted i have a pet peeve when chefs do not toast the burger buns but this place has it down. the portion was big and came with fries . the sandwich was enough for . meals i enjoyed the left overs after. my coworker really enjoyed her rabbit sausage sandwich . the ambiance was relaxed and the decor was modern and earthy. the staff was nice and the food was served at a reasonable time. overall, would recommend this place.",1124,4.0,Fried chicken sandwich,11/7/17
300,"wonderful we loved this place. awesome menu. we had the grits with shrimp and the fried chicken sandwich . omg sooo good. our server claire was friendly, engaging, and knew your menu well. we will be back",1124,5.0,Fried chicken sandwich,11/6/17
301,"our first stop in seattle food, drinks, and atmosphere were amazing our server wade may have been the best part though. we loved the fried chicken sandwich , amazing burgers, the peanut butter fried appetizer is so great thank you wade and  for a wonderful time we will be back.",1124,5.0,Fried chicken sandwich,11/2/17
302,"i ordered the fried chicken sandwich and fries . the chicken sandwich was incredibly greasy. it seemed like a piece of dark meat, and it did not cover half of the bun. it was breaded with the skin still on. the sandwich had no flavour, aside from the grease taste and the bacon that came on it. the fries were awful. not crispy at all, quite mushy and soft with grease shimmering on them. did not eat any more than three fries . i was pretty bummed about the amount of cash i dropped for that meal. also the cheap cloth napkin provided with the cutlery iplaced in my lap left little bits of white lint all over my black outfit.",1124,1.0,Fried chicken sandwich,10/11/17
