review_id,user_name,business_id,stars,date,sentence
1654,,1122,4,5/24/18,the teriyaki sauce on medallions had a nice sweet and saltiness - teriyakisteak is one of my favorite meat combos and this is up there with the best of that pairing i've had
1654,,1122,4,5/24/18,the crab cakes are really good
1654,,1122,4,5/24/18,you get a lot of grab and a nice mix of large chunks of crab and thinner pieces
1654,,1122,4,5/24/18,there is good moisture on the inside and a nice crispiness on the outside
1654,,1122,4,5/24/18,"it is really good by itself, with a little lemon or the slaw and sweet sauce"
1654,,1122,4,5/24/18,definitely check out if you like crab cakes
1654,,1122,4,5/24/18,the filet mignon was unnecessarily tender - in a great way - i feel like you could cut through it with a butter knife
1654,,1122,4,5/24/18,"it was a perfect medium rare, had a good charcrust - great seasoning"
1654,,1122,4,5/24/18,it was probably the best filet that i've tried
1654,,1122,4,5/24/18,really good
1654,,1122,4,5/24/18,the blackened prime rib - not my favorite
1654,,1122,4,5/24/18,"the meat was very tender, it was cooked perfectly, but i found the seasoning to be just too overpowering"
1654,,1122,4,5/24/18,the salt content on the rub was a little too much for what i like - and i usually season my steaks very well
1654,,1122,4,5/24/18,"the meat was melt-in-your-mouth tender, bu tender but the crust kept me from loving it"
1654,,1122,4,5/24/18,"good flavor, just too much of it and a little too heavy-handed with the salt"
1654,,1122,4,5/24/18,i probably would not order this specific style of prime rib again
1654,,1122,4,5/24/18,beyond the food - the service was great
1654,,1122,4,5/24/18,the servers are really friendly
1654,,1122,4,5/24/18,the bar staff has some pretty good stories
1654,,1122,4,5/24/18,what is really cool about the met is it is history
1654,,1122,4,5/24/18,"while daniel's has a great view of south lake union which i love, when you walk into the met you  immediately feel like you have teleported to an old-school steakhouse because you have and  you see the rich history on the walls with all the celebrities who have eaten there"
1654,,1122,4,5/24/18,"daniel's has something similar, but it is not nearly as expansive as the met"
1654,,1122,4,5/24/18,"food aside, it is awesome experience to eat there because of the history alone"
1654,,1122,4,5/24/18,"if you have the money, want to spend it and want steak - go here"
1654,,1122,4,5/24/18,i feel like it is at the top of the pyramid for just-try steakhouses in seattle
1654,,1122,4,5/24/18,it is the perfect combination of great food and rich history
1654,,1122,4,5/24/18,
1655,,1122,5,4/6/18,"this place was amazing we had crab cakes, calamari to start"
1655,,1122,5,4/6/18,i had a wonderfully filet mignon with an oz lobster tail and mashed potatoes
1655,,1122,5,4/6/18,we share asparagus and brussel sprouts with bacon
1655,,1122,5,4/6/18,ended with a raspberry sorbet
1655,,1122,5,4/6/18,was a fabulous dinner and great service
1655,,1122,5,4/6/18,
1656,,1122,4,3/5/18,this was our first time venturing into the metropolitan grill for our sons th birthday dinner
1656,,1122,4,3/5/18,service was good and the meal even better we ordered a tasty bottle of a spanish wine that was on the sommeliers suggestion list and it definitely paired well with our meal
1656,,1122,4,3/5/18,i thought it was a little strange that our sommelier did not decant our bottle of wine since everyone else had theirs decanted
1656,,1122,4,3/5/18,it was also weird how the floor manager guy in black jacket spoke to every table within our vicinity but not ours i mean for a ticket that was over  we could have used a lot bit of love and schmoozing but hey maybe we just were not black jacket dude worthy
1656,,1122,4,3/5/18,but let us get to the food
1656,,1122,4,3/5/18,"it was fabulous i ordered the oz filet mignon medium well and it was delicious, my so who has a lot of food allergies ordered the porterhouse with veggies and our server was very attentive to his restrictions list and accommodating"
1656,,1122,4,3/5/18,our son ordered the  day aged sirloin chicago cut medium rare with the oscar added on and it was divine and for our little girl she ordered the cheeseburger for which she gave a double thumbs up
1656,,1122,4,3/5/18,"for dessert the birthday man got a creme brulee on the house, and i ordered the  layer chocolate cake i was so excited with dinner i totally forgot pics, sorry, it is a huge slice of cake with a side of vanilla bean ice cream and very decadent"
1656,,1122,4,3/5/18,"overall, the food was great, our server was attentive, and it is as pricey as you would expect"
1656,,1122,4,3/5/18,"only thing that i found slightly weird was the dated decor and the mirrors on the wall across from our booth, it made it feel like you were up in the business of the patrons seated directly across from you which did not help that they were grown folks trying to get jiggy with it in their booth not thinking that their friskiness was not being reflected into the mirror and was not up in our faces"
1656,,1122,4,3/5/18,but hey--maybe the steaks and wine has that effect on people
1656,,1122,4,3/5/18,lol
1656,,1122,4,3/5/18,
1657,,1122,4,2/17/18,"this place is more down to earth and workmanlike than el gaucho or john howie it is a bit louder, brighter, and more casual--but the prices are just as steep"
1657,,1122,4,2/17/18,"the steaks--the whole point really--are best at el gaucho, we think we are two adults and a  year old"
1657,,1122,4,2/17/18,we had the filet mignon at each establishment
1657,,1122,4,2/17/18,the met's came in nd
1657,,1122,4,2/17/18,we have less agreement on whose sides are best
1657,,1122,4,2/17/18,"here, we had the onion rings, which were amazing light and crispy breading, perfectly adhered to large cut onion rings, and perfectly fried"
1657,,1122,4,2/17/18,the warm complimentary bread was a delectable sourdough potato bread
1657,,1122,4,2/17/18,"wife and i got the roasted roots carrots, squash, etc"
1657,,1122,4,2/17/18,"with our steaks, because she wanted to try the potato cakes also"
1657,,1122,4,2/17/18,"both were great, though the cakes are really just a pile of hash browns"
1657,,1122,4,2/17/18,"kid got the garlic mashed potatoes, and they were very garlicky"
1657,,1122,4,2/17/18,"so, it was nice"
1657,,1122,4,2/17/18,but we all agree that we would go back to el gaucho first
1657,,1122,4,2/17/18,
1658,,1122,5,2/12/18,"let me preface by saying my fiance and i come here almost every other month - needless to say, this is our favorite steakhouse and the food never disappoints"
1658,,1122,5,2/12/18,ever
1658,,1122,5,2/12/18,expect to drop a few pretty pennies
1658,,1122,5,2/12/18,"for starters, i would recommend their baby spinach salad if you are not into heavy appetizers"
1658,,1122,5,2/12/18,the combination of crispy bacon bits & fresh mozzarella is pretty amazing
1658,,1122,5,2/12/18,crab cakes
1658,,1122,5,2/12/18,good but nothing to write home about
1658,,1122,5,2/12/18,"definitely order the calamari though, it is got a nice little  kick to it with all the cherry peppers"
1658,,1122,5,2/12/18,the steaks
1658,,1122,5,2/12/18,the steaks are amazing
1658,,1122,5,2/12/18,"i've tried their peppercorn, ribeye, filet mignon , porterhouse, new york"
1658,,1122,5,2/12/18,"but my favorite is their blackened prime rib, medium rare"
1658,,1122,5,2/12/18,"bone-in ribeye is also great tip you can request it blackened, which i recommend"
1658,,1122,5,2/12/18,i always get my steak with brussels sprouts and my fiance gets his with creamed spinach - we do not care for mashed potatoes or roasted veggies
1658,,1122,5,2/12/18,"and yes, you can ask to substitute"
1658,,1122,5,2/12/18,"for the table, we always order the lobster mac & cheese - crispy yet tender with tons of lobster chunks"
1658,,1122,5,2/12/18,"you do not need any sauce with your steak because it is so flavorful, but i need horseradish with mine"
1658,,1122,5,2/12/18,ask for both fresh and creamy horseradish
1658,,1122,5,2/12/18,you can expect top-notch service from everyone working at the met - from valet to hostess to the servers
1658,,1122,5,2/12/18,"the servers are super friendly, not to mention knowledgeable, and very attentive"
1658,,1122,5,2/12/18,
1659,,1122,5,2/8/18,visited the metropolitan grill for dinner on our first night out in seattle
1659,,1122,5,2/8/18,"we called around pm to make a reservation for around pm, but the nice lady we spoke to on the phone told us she could not accommodate us with a reservation because they were all booked throughout the night"
1659,,1122,5,2/8/18,nonetheless she informed us about the bar side and told us they have there full dinner menu as well
1659,,1122,5,2/8/18,upon arrival we got our coats & umbrella tooken  care of and they were hung away for us inside a coat room
1659,,1122,5,2/8/18,"unfortunately there was no tables available at the bar side, but our host made sure she would sit us down in no time"
1659,,1122,5,2/8/18,we waited nearly - minutes to be seated
1659,,1122,5,2/8/18,our server jennifer promptly introduced herself to us and offered us some drink choices
1659,,1122,5,2/8/18,we opted for
1659,,1122,5,2/8/18,a lemon drop martini
1659,,1122,5,2/8/18,met manhattan
1659,,1122,5,2/8/18,martini bombay sapphire
1659,,1122,5,2/8/18,another martini i cannot recall the name
1659,,1122,5,2/8/18,a local brewed tap beer i cannot recall the name of
1659,,1122,5,2/8/18,for appetizers we opted for
1659,,1122,5,2/8/18,fresh onion soup
1659,,1122,5,2/8/18,clam chowder soup
1659,,1122,5,2/8/18,classic ceaser salad these both soups are a must try they were supper delicious for our entrees we chose
1659,,1122,5,2/8/18,american wagyu
1659,,1122,5,2/8/18,filet mignon
1659,,1122,5,2/8/18,blackened prime rib
1659,,1122,5,2/8/18,alaskan lobster tail medium in size for dessert
1659,,1122,5,2/8/18,chocolate lava cake with vanilla ice cream it was our servers treat since she told us the childcare was very rich in flavor
1659,,1122,5,2/8/18,
1659,,1122,5,2/8/18,home made ny cheesecake
1659,,1122,5,2/8/18,felt like royalty service
1659,,1122,5,2/8/18,& every single bite was to die for
1659,,1122,5,2/8/18,cannot wait to dine here on another trip
1659,,1122,5,2/8/18,it was worth every penny
1659,,1122,5,2/8/18,+
1660,,1122,5,1/17/18,people rave about this seattle classic - supposedly is a must try place and they were right
1660,,1122,5,1/17/18,classic restaurant - old school steakhouse
1660,,1122,5,1/17/18,velvet green booths
1660,,1122,5,1/17/18,waiter ins white coats - amazing service i would come back on the service alone
1660,,1122,5,1/17/18,they were so accommodating and helpful
1660,,1122,5,1/17/18,"i never went dry on water - i am a sucker for constant water refills lol - got the kettle one mule, it was delicious i actually had  started my night with the french onion soup"
1660,,1122,5,1/17/18,to die for cheesy and gooey goodness
1660,,1122,5,1/17/18,must try to we had the metropolitan prawn cocktail huge and the kobe meatballs over garlic cheesy polenta so good
1660,,1122,5,1/17/18,for my main course i got the oz filet mignon oz wagyu medium well with mash potatoes
1660,,1122,5,1/17/18,it cooked to perfection and i killed it
1660,,1122,5,1/17/18,"to share we had lobster mac and cheese, brussels sprouts and mushroom"
1660,,1122,5,1/17/18,"all delicious last but not least we had the bananas fosters it was dinner and a show, they cooked it right at the table"
1660,,1122,5,1/17/18,worth the show and taste divine
1660,,1122,5,1/17/18,loved this place would gladly come again
1660,,1122,5,1/17/18,
1661,,1122,2,11/26/17,"honestly, the met has been my favorite steakhouse for the past  years i went back today with my friends and we were all disappointed"
1661,,1122,2,11/26/17,"it is just not as good as before anymore  we ordered - a dozen of oysters - calamari  - crab cake  - lobster mac & cheese  - clam chowder - caesar salad - filet mignon medium rare - top cap sirloin medium rare - boneless ribeye medium rare this is my order - new york strip medium rare - banana foster  too slow we waited for  minutes for our entree  im not talking about the old superpacked, - hour wait dinner night"
1661,,1122,2,11/26/17,i'm talking about a night with only about % tables occupied
1661,,1122,2,11/26/17,it is not a full house night where all the seats were seated
1661,,1122,2,11/26/17,calamari they downsized the portion and it was not as flavorful as before  crab cakes the taste was alright but the texture was disappointing
1661,,1122,2,11/26/17,the crab cakes were not holding on to each other
1661,,1122,2,11/26/17,lobster mac & cheese this was one disappointing dish  we could not taste the lobster in it probably because there were barely any lobster pieces in the dish
1661,,1122,2,11/26/17,overcooked boneless ribeye my ribeye was overcooked and it does not look like a ribeye  they had to make me a new one
1661,,1122,2,11/26/17,banana foster just as good as i remembered it was so good the sweetness of the banana plus cinnamon plus rum equals to perfecto
1661,,1122,2,11/26/17,it is something you cannot go wrong i am not sure if i will be returning to metropolitan grill just yet
1661,,1122,2,11/26/17,there are so many other restaurants i would like to try in seattle until next time
1662,,1122,4,11/19/17,
1662,,1122,4,11/19/17,"rounding up anniversary dinners are great occasions for significantly increasing the food spending limit, to try what is never been tasted"
1662,,1122,4,11/19/17,"valet parking was a little confused with where to take the car for valet parking, but it really is to drive up to the front of the restaurant"
1662,,1122,4,11/19/17,"do not try parking in the biking lane, which is closest to the restaurant, but to the one next to it"
1662,,1122,4,11/19/17,"did i semi-worry about getting rear ended, as i hesitantly parked in the next lane yes, i did"
1662,,1122,4,11/19/17,but not to worry
1662,,1122,4,11/19/17,the valets are on the lookout and will make their way to you
1662,,1122,4,11/19/17,"as you see them disappear with your car, you will get a claim ticket, which you will need to show your waiter at the end of the meal and valet is not complimentary - expect a little over  charge on the your receipt"
1662,,1122,4,11/19/17,"ambiance had a reservation, a few weeks in advance, and were surprised to be seated so slowly"
1662,,1122,4,11/19/17,"the front was not as receiving as they could be, and i was a bit put-off by that, but when we were finally seated, our seats were nice"
1662,,1122,4,11/19/17,"it is definitely a nice place, for a slightly old school romantic feeling, or just to entertain out of town guests to a pricier dinner"
1662,,1122,4,11/19/17,our waiter was very cheerful and in a friendly way explained what went into our meal
1662,,1122,4,11/19/17,"he gave us a lot of space to you know, take in the romantic atmosphere, and made sure our water glasses were filled"
1662,,1122,4,11/19/17,food let us break it down
1662,,1122,4,11/19/17,complimentary bread came out warm with a scoop of butter
1662,,1122,4,11/19/17,"the bread was sour, but the texture was wonderful"
1662,,1122,4,11/19/17,"soft on the inside, crunchy on the outside"
1662,,1122,4,11/19/17,good starter for the following
1662,,1122,4,11/19/17,raw oysters -  oysters  were shigoku and i do not remember the other
1662,,1122,4,11/19/17,but all were delicious were brought out with a side of their house cocktail sauce and a champagne mignonette
1662,,1122,4,11/19/17,"i liked the oysters as they were with a little squeeze of lemon love that fresh oyster taste, but adding a little bit of the champagne mignonette was pretty good"
1662,,1122,4,11/19/17,the mignonette complemented the oysters very well by providing a smidgen of acidity
1662,,1122,4,11/19/17,"i would not recommend using the house sauce, unless you want to mask some of the oyster taste"
1662,,1122,4,11/19/17,but the house sauce was not bad
1662,,1122,4,11/19/17,it just did not complement as well as the champagne mignonette
1662,,1122,4,11/19/17,brussels sprouts with kurobuta bacon - not crispy and pretty bland
1662,,1122,4,11/19/17,"there were some pieces that were okay, but overall, it was not worth getting"
1662,,1122,4,11/19/17,"after the first bite of soft sprouts, i made a move towards the salt shaker it just did not get any lovin' from the bacon and there was no drizzle of sauce to explode with flavor"
1662,,1122,4,11/19/17,i have definitely had much better brussels sprouts at restaurants like aqua el gaucho] and ruth's
1662,,1122,4,11/19/17,wagyu] snow beef with mashed potatoes] - i've never been able to say that beef tastes sweet until i tried this
1662,,1122,4,11/19/17,it had an incredibly soft texture and was effortless to chew
1662,,1122,4,11/19/17,"it did not melt away as i cut into it, but it melted in my mouth"
1662,,1122,4,11/19/17,each bite was slow and with purpose i savored that little thing
1662,,1122,4,11/19/17,i could tell that it came from a cow whose life was privileged
1662,,1122,4,11/19/17,"would i get it again the experience was not something i need to relive and the price was hefty for a taste of exclusivity, so no"
1662,,1122,4,11/19/17,"but, the side of mashed potatoes were oh-so-delicious they were, clearly, freshly mashed and perfectly savory"
1662,,1122,4,11/19/17,right amount of everything
1662,,1122,4,11/19/17,absolutely perfect with the beef
1662,,1122,4,11/19/17,the roasted vegetables were also incredibly good
1662,,1122,4,11/19/17,they were sweet and soft - also very good complements with the beef
1662,,1122,4,11/19/17,american wagyu] filet mignon - i actually enjoyed the taste of this one more than the snow beef
1662,,1122,4,11/19/17,"it is also very soft, but with a more savory and meatier taste"
1662,,1122,4,11/19/17,he had a side of asparagus with it
1662,,1122,4,11/19/17,"the asparagus was okay, but nothing special"
1662,,1122,4,11/19/17,i would say to just go with the mashed potatoes
1662,,1122,4,11/19/17,"for dessert, we were eyeing the white chocolate coconut cake when our waiter arrived with a candle lit burnt cream"
1662,,1122,4,11/19/17,"i did consider, for a second, to still order the cake, but rationality settled and i kept myself from doing so"
1662,,1122,4,11/19/17,the creme brulee was still very good
1662,,1122,4,11/19/17,"runnier than i would like, but with a nice torched layer of candy-like crust on top"
1662,,1122,4,11/19/17,had to give it a good tap to break the top
1662,,1122,4,11/19/17,"as a complimentary dessert, it was a satisfyingly delicious way to end the night"
1662,,1122,4,11/19/17,to close all of what i've just written
1662,,1122,4,11/19/17,the total came out to be around  including valet and tip
1662,,1122,4,11/19/17,justifiable hm
1662,,1122,4,11/19/17,"honestly, i would not consider it the best of our choices, but it was good for our one night"
1662,,1122,4,11/19/17,we had a lovely time
1662,,1122,4,11/19/17,
1663,,1122,5,8/14/17,"after a two month renovation, they opened again tonight and were right back on target the panko and almond crusted scallops were great the french onion soup was fantastic the mashed potatoes and filet mignon were so good, i could not even finish"
1663,,1122,5,8/14/17,i have some leftovers for tomorrow
1664,,1122,5,5/28/17,we walked in and were greeted by three employees
1664,,1122,5,5/28/17,all very nice
1664,,1122,5,5/28/17,our waiter walked us to our table and walked us through their menu and explained the desserts
1664,,1122,5,5/28/17,another server came around at the perfect moments to fill our water cups
1664,,1122,5,5/28/17,the restaurant is upscale - very nice
1664,,1122,5,5/28/17,the food was delicious
1664,,1122,5,5/28/17,i had the filet mignon with a side of melt in your mouth mashed potatoes
1664,,1122,5,5/28/17,my filet mignon was medium well and it came with a side of aus jus that enhanced it big league or bigly  my fiance had the grilled salmon with a side of mashed potatoes
1664,,1122,5,5/28/17,the salmon was huge and very well done
1664,,1122,5,5/28/17,melt in your mouth deliciousness we ended our meal with a hard breaking decision of a dessert
1664,,1122,5,5/28/17,we did not know what we wanted between the strawberry shortcake or the  layer cake
1664,,1122,5,5/28/17,my girl decided to go the chocolate route so we got the  layer chocolate cake
1664,,1122,5,5/28/17,great decision as it was amazing
1664,,1122,5,5/28/17,it came with a side of locally made vanilla ice cream which is the best vanilla ice cream i've ever had
1664,,1122,5,5/28/17,"the cake was rich, smooth and very, very tasty"
1664,,1122,5,5/28/17,my fiance reminded me that it was our  year  month anniversary so i jokingly told her that the reason we came to the mg is to celebrate
1664,,1122,5,5/28/17,do yourself a favor and bookmark this place so you come when you are in town
1664,,1122,5,5/28/17,
1665,,1122,5,5/26/17,"wow just wow this review is for when i was in seattle during july, went in on the th so there was no traffic and parking was simple and easy"
1665,,1122,5,5/26/17,"we had originally wanted to go to tilth but, they were closed for the fourth of july unfortunately"
1665,,1122,5,5/26/17,"but oh man am i glad that they were closed, otherwise i would not have had the chance to eat at this glorious establishment"
1665,,1122,5,5/26/17,"place is very nice and fancy, very upscale steakhouse"
1665,,1122,5,5/26/17,"we had started with the steak tartare which was phenomenal, best steak tartare i have ever had in my life, everything about about it was just great  i had also ordered the french onion soup which was maybe not the best but still very good"
1665,,1122,5,5/26/17,"and then on to the main course which was the ohmi filet mignon , this was the most tender, buttery, and juiciest filet mignon i have ever had"
1665,,1122,5,5/26/17,worth every damn penny
1665,,1122,5,5/26/17,suffice to say it was not a cheap meal
1665,,1122,5,5/26/17,had the usual baked potato as a side which is a must for me whenever i eat steak
1665,,1122,5,5/26/17,"on to the service which was efficient, kind, helpful and quite speedy"
1665,,1122,5,5/26/17,our waiter was like a psychic ninja
1665,,1122,5,5/26/17,had a great time here and am looking forward to another visit the next time i am in seattle
1665,,1122,5,5/26/17,
1666,,1122,4,5/16/17,"i've been here two times, once on a date and another this past weekend where i took my family out to dinner for mother's day"
1666,,1122,4,5/16/17,both times have been decent experiences where the service was great but the steaks themselves felt generic
1666,,1122,4,5/16/17,since i went with  people this past weekend i was able to practically try their entire menu
1666,,1122,4,5/16/17,"from the top of my head we had for apps the seafood platter, calamari, crab cakes, lobster bisque"
1666,,1122,4,5/16/17,"for entrees we had the filet mignon , the  day dry aged cap, ribeye, rack of lamb, dungeness crab fettuccini, chicken, and wagyu"
1666,,1122,4,5/16/17,for dessert we tried he cheesecake and banana foster
1666,,1122,4,5/16/17,"the steaks were hit or miss, everything that was not the filet mignon's felt a little tough and dry"
1666,,1122,4,5/16/17,considering i spent over  i expected the best steaks in town to be the best steaks in town
1666,,1122,4,5/16/17,the chicken was overcooked and very dry but after we brought it up to our waitress she comped the chicken and gave us a free entree which my uncle decided to get the oz wagyu oz prime which was about  so that really made the service stand out
1666,,1122,4,5/16/17,i loved how well she handled the situation and the mini history lesson with the banana foster guy was nice as well told us about how el gaucho was really el sloucho
1666,,1122,4,5/16/17,lol
1666,,1122,4,5/16/17,"food was  and service was , would i go here again probably not unless it was free"
1666,,1122,4,5/16/17,but definitely worth trying at least once considering it is an iconic steakhouse in seattle
1667,,1122,5,5/11/17,i had a filet mignon
1667,,1122,5,5/11/17,it was cooked well
1667,,1122,5,5/11/17,very tasty
1667,,1122,5,5/11/17,the service was good and everyone was super polite and professional
1667,,1122,5,5/11/17,i recommend this place
1667,,1122,5,5/11/17,it is can be pricey
1667,,1122,5,5/11/17,
1668,,1122,5,4/26/17,went for a special birthday celebration
1668,,1122,5,4/26/17,the place was bustling and had tons of history and character
1668,,1122,5,4/26/17,staff were friendly and really efficient even though it was pretty busy
1668,,1122,5,4/26/17,"we got the filet mignon , the walnut salad and some cocktails"
1668,,1122,5,4/26/17,everything was delicious and i cannot remember having a filet this good
1668,,1122,5,4/26/17,price was very good for that type of venue and this quality of food
1668,,1122,5,4/26/17,
1669,,1122,5,3/26/17,i had the filet mignon and it was the absolute best i've ever had
1669,,1122,5,3/26/17,"definitely worth the price the atmosphere is nice, not too casual but not too stuffy"
1669,,1122,5,3/26/17,and i would recommend making a reservation since it is a pretty popular spot with good reason also the waiter had the best personality and was very attentive
1669,,1122,5,3/26/17,
1670,,1122,5,5/21/14,the met was arguably the best filet mignon meal i've had
1670,,1122,5,5/21/14,excellent potatoes and vegetables as well
1670,,1122,5,5/21/14,great dessert menu
1670,,1122,5,5/21/14,excellent service
1670,,1122,5,5/21/14,not a stuffy environment at all and has old money look to it
1670,,1122,5,5/21/14,lot of great pics of celebrities who have dined there
1670,,1122,5,5/21/14,if back in seattle would definitely go out of my way to dine again
1671,,1122,5,8/5/18,"great dinner  we started with lobster bisque, which was awesome"
1671,,1122,5,8/5/18,split a green fields salad
1671,,1122,5,8/5/18,linda did alaskan king crab which she loved
1671,,1122,5,8/5/18,i went with skirt steak and a lobster tail
1671,,1122,5,8/5/18,"talk about gluttony  our server, roger, was awesome  definitely recommend"
1672,,1122,4,5/24/18,i've been to the met twice - once for happy hour and once for dinner
1672,,1122,4,5/24/18,"it was very, very good"
1672,,1122,4,5/24/18,"between the two times i've been there i've tried the bacon-wrapped tenderloin skewers, dungeness & alaskan king crab cakes , prime teriyaki tenderloin bites, blackened prime rib, and filet mignon"
1672,,1122,4,5/24/18,"both the bacon-wrapped tenderloin skewers and prime teriyaki tenderloin bites were incredibly good, very tender, and packed full of flavor"
1672,,1122,4,5/24/18,the bacon was crispy and fatty and added really nice flavor to the steak
1672,,1122,4,5/24/18,"it was borderline too much of a good thing, but i'm not complaining"
1672,,1122,4,5/24/18,the teriyaki sauce on medallions had a nice sweet and saltiness - teriyakisteak is one of my favorite meat combos and this is up there with the best of that pairing i've had
1672,,1122,4,5/24/18,the crab cakes are really good
1672,,1122,4,5/24/18,you get a lot of grab and a nice mix of large chunks of crab and thinner pieces
1672,,1122,4,5/24/18,there is good moisture on the inside and a nice crispiness on the outside
1672,,1122,4,5/24/18,"it is really good by itself, with a little lemon or the slaw and sweet sauce"
1672,,1122,4,5/24/18,definitely check out if you like crab cakes
1672,,1122,4,5/24/18,the filet mignon was unnecessarily tender - in a great way - i feel like you could cut through it with a butter knife
1672,,1122,4,5/24/18,"it was a perfect medium rare, had a good charcrust - great seasoning"
1672,,1122,4,5/24/18,it was probably the best filet that i've tried
1672,,1122,4,5/24/18,really good
1672,,1122,4,5/24/18,the blackened prime rib - not my favorite
1672,,1122,4,5/24/18,"the meat was very tender, it was cooked perfectly, but i found the seasoning to be just too overpowering"
1672,,1122,4,5/24/18,the salt content on the rub was a little too much for what i like - and i usually season my steaks very well
1672,,1122,4,5/24/18,"the meat was melt-in-your-mouth tender, bu tender but the crust kept me from loving it"
1672,,1122,4,5/24/18,"good flavor, just too much of it and a little too heavy-handed with the salt"
1672,,1122,4,5/24/18,i probably would not order this specific style of prime rib again
1672,,1122,4,5/24/18,beyond the food - the service was great
1672,,1122,4,5/24/18,the servers are really friendly
1672,,1122,4,5/24/18,the bar staff has some pretty good stories
1672,,1122,4,5/24/18,what is really cool about the met is it is history
1672,,1122,4,5/24/18,"while daniel's has a great view of south lake union which i love, when you walk into the met you  immediately feel like you have teleported to an old-school steakhouse because you have and  you see the rich history on the walls with all the celebrities who have eaten there"
1672,,1122,4,5/24/18,"daniel's has something similar, but it is not nearly as expansive as the met"
1672,,1122,4,5/24/18,"food aside, it is awesome experience to eat there because of the history alone"
1672,,1122,4,5/24/18,"if you have the money, want to spend it and want steak - go here"
1672,,1122,4,5/24/18,i feel like it is at the top of the pyramid for just-try steakhouses in seattle
1672,,1122,4,5/24/18,it is the perfect combination of great food and rich history
1672,,1122,4,5/24/18,
1673,,1122,5,11/26/17,my parents were in town and wanted a nice meal
1673,,1122,5,11/26/17,i tried a smaller restaurant i love that is now under new owners
1673,,1122,5,11/26/17,as soon as we sat down it was a negative experience
1673,,1122,5,11/26/17,i called the met from the table and they had room to take us
1673,,1122,5,11/26/17,we paid for our drinks and left for the met
1673,,1122,5,11/26/17,wonderful experience here from our waiter nick to the food and drinks
1673,,1122,5,11/26/17,"my parents loved it and were happy, full, relaxed and a little tipsy"
1673,,1122,5,11/26/17,"lesson learned, not worth skimping"
1673,,1122,5,11/26/17,i've always had great food and service here and it is worth the price
1673,,1122,5,11/26/17,i will return here on any special occasion for sure
1673,,1122,5,11/26/17,"we had lobster, a filet and alaskan king crab"
1673,,1122,5,11/26/17,"everything was cooked perfectly, amazingly delicious and just what we all wanted"
1673,,1122,5,11/26/17,we topped it off with the chocolate lava cake and wow
1673,,1122,5,11/26/17,so good
1673,,1122,5,11/26/17,thank you for a great evening
1673,,1122,5,11/26/17,
1674,,1122,5,2/13/17,"ambience  i appreciated the old-fashioned style this restaurant had, which honors its history"
1674,,1122,5,2/13/17,"absolutely, classy and intimate"
1674,,1122,5,2/13/17,this spot is perfect for a fancy date night or celebrating an anniversary food  we ordered- the raw oysters on the half she will & dungeness & alaskan king crab cakes to start
1674,,1122,5,2/13/17,"was not disappointed, ate every bite and would recommend as well as reorder both for our entrees, i ordered the prime rib and my husband ordered the top sirloin"
1674,,1122,5,2/13/17,both steaks were cooked perfectly to our liking to end our meal we ordered the bananas foster which is cooked table side
1674,,1122,5,2/13/17,"make sure that you save room for dessert if you are a fan of bananas and caramel, this is the best way to end your meal"
1674,,1122,5,2/13/17,"trust me, it will make your belly happy service  great service from beginning to the end"
1674,,1122,5,2/13/17,"starting with the valet employees and ending with our friendly and kind waiter, along with the table side chef"
1674,,1122,5,2/13/17,"overall  for me, metropolitan grill displayed everything that i look for in my dining experience pleasant ambience, great food, with even better service"
1674,,1122,5,2/13/17,i would highly recommend this restaurant
1675,,1122,4,10/20/14,"in seattle, my best friend and i dined at metropolitan grill in downtown"
1675,,1122,4,10/20/14,we ordered a lot of food and just shared everything
1675,,1122,4,10/20/14,the dungeness & alaskan king crab cakes were large and full of sweet crab meat
1675,,1122,4,10/20/14,"it was served with a pear-jicama slaw, & sweet chili beurre blanc"
1675,,1122,4,10/20/14,"the maine lobster bisque had a rich lobster stock, with a touch of heavy cream & cognac"
1675,,1122,4,10/20/14,the main course was our prime porterhouse
1675,,1122,4,10/20/14,"thhe  ounce steak was tender, well seasoned and grilled to perfection"
1675,,1122,4,10/20/14,"on the side we added alaskan king crab legs, and let me tell you, this was the best part of my meal"
1675,,1122,4,10/20/14,i have never tasted crab legs so succulent & sweet as the ones from metropolitan grill
1675,,1122,4,10/20/14,"as side dishes, we had asparagus with bearnaise sauce, yukon gold potato cakes with creme fraiche, and lobster macaroni & cheese"
1675,,1122,4,10/20/14,"the asparagus was good, but i would not order the potato cake & lobster mac & cheese again"
1675,,1122,4,10/20/14,the mac & cheese lacked lobster flavor in the base sauce
1675,,1122,4,10/20/14,
1676,,1122,1,4/2/14,rude waitress ranting alert- sue g
1676,,1122,1,4/2/14,- you really left my date and i with a bad after taste with our dining experience
1676,,1122,1,4/2/14,"customer service can really make it or break it for any establishment, and sue g"
1676,,1122,1,4/2/14,ruined it for us
1676,,1122,1,4/2/14,it is a tuesday april fools day and my boyfriend thought it would be sweet to take me out for great steak
1676,,1122,1,4/2/14,"we are both carnivores and love red meat, so of course we go to our favorite steak place-the metropolitan grill"
1676,,1122,1,4/2/14,"the host at the door greeted us by opening the door, i was offered to get my coat checked in, and then we were seated in less than a minute"
1676,,1122,1,4/2/14,"so far, so good our host that walked us to our table was great"
1676,,1122,1,4/2/14,he and my boyfriend shared small talk about the seahawks hoodie he had on
